Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.3925,-11.8903,0.0038,0.7,0.0,3.9989,0.0,0.0,0.0,0.0
2,-62.0964,-11.8499,0.0088,0.7,0.0,3.9241,0.0,0.0,0.0,0.0
3,-62.0447,-11.8246,0.0138,0.7,0.0,4.0115,0.0,0.0,0.0,0.0
4,-61.8361,-11.8474,0.0187,0.7,0.0,4.0218,0.0,0.0,0.0,0.0
5,-62.4038,-11.8442,0.0235,0.7,0.0,4.0034,0.0,0.0,0.0,0.0
6,-62.1449,-11.8392,0.0284,0.7,0.0,4.0437,0.0,0.0,0.0,0.0
7,-62.1143,-11.8293,0.0332,0.7,0.0,4.0563,0.0,0.0,0.0,0.0
8,-62.5465,-11.7787,0.038,0.7,0.0,4.023,0.0,0.0,0.0,0.0
9,-62.011,-11.8464,0.0426,0.7,0.0,4.0287,0.0,0.0,0.0,0.0
10,-62.2924,-11.7985,0.0473,0.7,0.0,3.9506,0.0,0.0,0.0,0.0
11,-62.3662,-11.8773,0.0519,0.7,0.0,4.0333,0.0,0.0,0.0,0.0
12,-62.2287,-11.8603,0.0564,0.7,0.0,4.0126,0.0,0.0,0.0,0.0
13,-61.9816,-11.8265,0.061,0.7,0.0,3.9839,0.0,0.0,0.0,0.0
14,-62.3645,-11.8,0.0655,0.7,0.0,4.0598,0.0,0.0,0.0,0.0
15,-62.2026,-11.9017,0.0698,0.7,0.0,4.0172,0.0,0.0,0.0,0.0
16,-61.9826,-11.8248,0.0743,0.7,0.0,4.0253,0.0,0.0,0.0,0.0
17,-62.3971,-11.8442,0.0785,0.7,0.0,4.0264,0.0,0.0,0.0,0.0
18,-62.3972,-11.8443,0.0829,0.7,0.0,3.9851,0.0,0.0,0.0,0.0
19,-62.7228,-11.8051,0.0871,0.7,0.0,4.0494,0.0,0.0,0.0,0.0
20,-61.9288,-11.8168,0.0913,0.7,0.0,3.9563,0.0,0.0,0.0,0.0
21,-62.6481,-11.8489,0.0955,0.7,0.0,4.0069,0.0,0.0,0.0,0.0
22,-61.9594,-11.87,0.0996,0.7,0.0,3.9517,0.0,0.0,0.0,0.0
23,-61.8238,-11.8533,0.1037,0.7,0.0,4.0333,0.0,0.0,0.0,0.0
24,-62.3285,-11.8307,0.1079,0.7,0.0,4.0368,0.0,0.0,0.0,0.0
25,-62.3994,-11.7812,0.1119,0.7,0.0,4.0161,0.0,0.0,0.0,0.0
26,-62.3263,-11.8468,0.1158,0.7,0.0,4.0184,0.0,0.0,0.0,0.0
27,-62.6841,-11.7965,0.1198,0.7,0.0,4.0126,0.0,0.0,0.0011,0.0
28,-62.3323,-11.769,0.1237,0.7,0.0,3.9621,0.0,0.0,0.0023,0.0
29,-61.9843,-11.8968,0.1275,0.7,0.0,3.9747,0.0,0.0,0.0023,0.0
30,-62.1933,-11.8605,0.1313,0.7,0.0,4.0276,0.0,0.0,0.0046,0.0
31,-62.1804,-11.7806,0.1352,0.7,0.0,4.0057,0.0,0.0,0.0057,0.0
32,-62.3179,-11.8573,0.1389,0.7,0.0,4.0368,0.0,0.0,0.0069,0.0
33,-62.5101,-11.8565,0.1427,0.7,0.0,3.9816,0.0,0.0,0.0092,0.0
34,-62.1097,-11.872,0.1463,0.7,0.0,4.0103,0.0,0.0,0.0103,0.0
35,-62.4403,-11.7864,0.15,0.7,0.0,3.9954,0.0,0.0,0.0126,0.0
36,-61.9115,-11.7934,0.1536,0.7,0.0,3.9678,0.0,0.0,0.0149,0.0
37,-62.0679,-11.8402,0.1571,0.7,0.0,4.0402,0.0,0.0,0.0172,0.0
38,-61.9436,-11.8561,0.1607,0.7,0.0,3.9874,0.0,0.0,0.0195,0.0
39,-62.1524,-11.8424,0.1642,0.7,0.0,3.9184,0.0,0.0,0.023,0.0
40,-61.8897,-11.848,0.1676,0.7,0.0,4.0241,0.0,0.0,0.0253,0.0
41,-62.6567,-11.8477,0.1711,0.7,0.0,4.0126,0.0,0.0,0.0287,0.0
42,-62.097,-11.8876,0.1744,0.7,0.0,3.9678,0.0,0.0,0.0322,0.0
43,-62.2111,-11.8327,0.1778,0.7,0.0,3.9517,0.0,0.0,0.0356,0.0
44,-62.2501,-11.8022,0.1811,0.7,0.0,3.9276,0.0,0.0,0.0391,0.0
45,-62.6178,-11.8474,0.1844,0.7,0.0,3.9943,0.0,0.0,0.0425,0.0
46,-62.1904,-11.8275,0.1877,0.7,0.0,3.9805,0.0,0.0,0.0471,0.0
47,-62.2082,-11.7578,0.1909,0.7,0.0,4.0218,0.0,0.0,0.0506,0.0
48,-62.2814,-11.7787,0.1941,0.7,0.0,4.0276,0.0,0.0,0.0552,0.0
49,-62.5014,-11.9049,0.1972,0.7,0.0,3.9851,0.0,0.0,0.0598,0.0
50,-61.7453,-11.7583,0.2003,0.7,0.0,4.0195,0.0,0.0,0.0644,0.0
51,-62.3185,-11.8279,0.2034,0.7,0.0,4.0126,0.0,0.0,0.069,0.0
52,-62.8115,-11.7846,0.2065,0.7,0.0,4.0207,0.0,0.0,0.0736,0.0
53,-61.9049,-11.8542,0.2094,0.7,0.0,4.0241,0.0,0.0,0.0782,0.0
54,-62.3384,-11.8302,0.2124,0.7,0.0,3.9345,0.0,0.0,0.0839,0.0
55,-62.4423,-11.8067,0.2154,0.7,0.0,3.9575,0.0,0.0,0.0885,0.0
56,-62.2587,-11.7909,0.2184,0.7,0.0,3.9713,0.0,0.0,0.0943,0.0
57,-61.9326,-11.8818,0.2212,0.7,0.0,3.9954,0.0,0.0,0.0989,0.0
58,-62.5851,-11.7956,0.2241,0.7,0.0,3.9724,0.0,0.0,0.1046,0.0
59,-62.6115,-11.8024,0.227,0.7,0.0,3.9908,0.0,0.0,0.1103,0.0
60,-62.079,-11.8814,0.2297,0.7,0.0,3.9851,0.0,0.0,0.1161,0.0
61,-62.3787,-11.793,0.2325,0.7,0.0,4.008,0.0,0.0,0.123,0.0
62,-62.6148,-11.8081,0.2353,0.7,0.0,3.9885,0.0,0.0,0.1287,0.0
63,-62.2959,-11.844,0.238,0.7,0.0,4.0287,0.0,0.0,0.1345,0.0
64,-62.1771,-11.8401,0.2407,0.7,0.0,3.9816,0.0,0.0,0.1414,0.0
65,-61.6715,-11.9115,0.2434,0.7,0.0,3.9931,0.0,0.0,0.1471,0.0
66,-62.2185,-11.8574,0.2462,0.7,0.0,4.0161,0.0,0.0,0.154,0.0
67,-62.0952,-11.8295,0.2489,0.7,0.0,4.0586,0.0,0.0,0.1609,0.0
68,-62.3532,-11.82,0.2515,0.7,0.0,4.0345,0.0,0.0,0.1667,0.0
69,-62.0978,-11.87,0.2541,0.7,0.0,3.9828,0.0,0.0,0.1736,0.0
70,-62.1153,-11.7975,0.2566,0.7,0.0,3.9897,0.0,0.0,0.1805,0.0
71,-62.384,-11.8468,0.2591,0.7,0.0,4.0161,0.0,0.0,0.1874,0.0
72,-62.2568,-11.8604,0.2617,0.7,0.0,4.0287,0.0,0.0,0.1954,0.0
73,-62.5082,-11.8233,0.2642,0.7,0.0,3.977,0.0,0.0,0.2023,0.0
74,-62.068,-11.8269,0.2666,0.7,0.0,3.9943,0.0,0.0,0.2092,0.0
75,-62.4169,-11.8257,0.2691,0.7,0.0,4.023,0.0,0.0,0.2172,0.0
76,-62.4575,-11.8496,0.2714,0.7,0.0,4.0276,0.0,0.0,0.2241,0.0
77,-62.344,-11.8632,0.2738,0.7,0.0,4.0598,0.0,0.0,0.2322,0.0
78,-62.2116,-11.7927,0.2762,0.7,0.0,3.9609,0.0,0.0,0.2391,0.0
79,-62.0462,-11.8895,0.2785,0.7,0.0,4.0437,0.0,0.0,0.2471,0.0
80,-62.2138,-11.863,0.2808,0.7,0.0,4.0115,0.0,0.0,0.2552,0.0
81,-61.9294,-11.848,0.2831,0.7,0.0,4.0402,0.0,0.0,0.2632,0.0
82,-61.8717,-11.835,0.2854,0.7,0.0,4.0126,0.0,0.0,0.2713,0.0
83,-62.2384,-11.8487,0.2876,0.7,0.0,3.9322,0.0,0.0,0.2793,0.0
84,-61.9991,-11.8807,0.2898,0.7,0.0,3.946,0.0,0.0,0.2874,0.0
85,-62.3855,-11.8335,0.292,0.7,0.0,3.9862,0.0,0.0,0.2954,0.0
86,-62.4811,-11.8698,0.2942,0.7,0.0,3.9437,0.0,0.0,0.3034,0.0
87,-62.5075,-11.7702,0.2964,0.7,0.0,4.0494,0.0,0.0,0.3115,0.0
88,-62.9128,-11.824,0.2986,0.7,0.0,3.9598,0.0,0.0,0.3207,0.0
89,-62.3114,-11.858,0.3006,0.7,0.0,3.9954,0.0,0.0,0.3287,0.0
90,-62.143,-11.837,0.3027,0.7,0.0,4.0069,0.0,0.0,0.3368,0.0
91,-62.0723,-11.87,0.3048,0.7,0.0,4.0184,0.0,0.0,0.346,0.0
92,-61.7874,-11.7729,0.3069,0.7,0.0,4.0253,0.0,0.0,0.354,0.0
93,-62.1996,-11.84,0.3089,0.7,0.0,4.0138,0.0,0.0,0.3632,0.0
94,-61.7583,-11.8361,0.3108,0.7,0.0,4.0023,0.0,0.0,0.3713,0.0
95,-61.6197,-11.8257,0.3128,0.7,0.0,4.0368,0.0,0.0,0.3805,0.0
96,-62.123,-11.8355,0.3148,0.7,0.0,4.0333,0.0,0.0,0.3897,0.0
97,-61.9754,-11.819,0.3168,0.7,0.0,3.9816,0.0,0.0,0.3989,0.0
98,-62.7855,-11.7981,0.3188,0.7,0.0,3.9977,0.0,0.0,0.4069,0.0
99,-62.5202,-11.7607,0.3207,0.7,0.0,4.0184,0.0,0.0,0.4161,0.0
100,-62.1479,-11.9241,0.3226,0.7,0.0,4.0368,0.0,0.0,0.4253,0.0
101,-62.2767,-11.7966,0.3245,0.7,0.0,4.0195,0.0,0.0,0.4345,0.0
102,-62.4203,-11.8609,0.3264,0.7,0.0,4.0161,0.0,0.0,0.4437,0.0
103,-62.448,-11.8306,0.3282,0.7,0.0,3.9977,0.0,0.0,0.4529,0.0
104,-61.6557,-11.8419,0.33,0.7,0.0,4.0517,0.0,0.0,0.4621,0.0
105,-62.3482,-11.8163,0.3319,0.7,0.0,3.9931,0.0,0.0,0.4713,0.0
106,-62.1677,-11.8709,0.3336,0.7,0.0,3.9529,0.0,0.0,0.4805,0.0
107,-62.8257,-11.8398,0.3354,0.7,0.0,4.0356,0.0,0.0,0.4897,0.0
108,-62.347,-11.8313,0.3371,0.7,0.0,4.0736,0.0,0.0,0.4989,0.0
109,-61.6222,-11.8292,0.3389,0.7,0.0,3.9655,0.0,0.0,0.508,0.0
110,-61.9978,-11.8151,0.3407,0.7,0.0,4.031,0.0,0.0,0.5172,0.0
111,-62.1392,-11.844,0.3424,0.7,0.0,3.9598,0.0,0.0,0.5276,0.0
112,-62.3768,-11.7922,0.3441,0.7,0.0,4.0,0.0,0.0,0.5368,0.0
113,-62.203,-11.8218,0.3458,0.7,0.0,4.0598,0.0,0.0,0.546,0.0
114,-62.2046,-11.8444,0.3474,0.7,0.0,4.0287,0.0,0.0,0.5552,0.0
115,-62.0816,-11.871,0.3491,0.7,0.0,3.969,0.0,0.0,0.5655,0.0
116,-62.5182,-11.8557,0.3507,0.7,0.0,4.0322,0.0,0.0,0.5747,0.0
117,-61.9326,-11.8144,0.3523,0.7,0.0,3.9885,0.0,0.0,0.5851,0.0
118,-62.004,-11.8138,0.3539,0.7,0.0,3.992,0.0,0.0,0.5943,0.0
119,-62.3107,-11.8044,0.3555,0.7,0.0,3.9782,0.0,0.0,0.6034,0.0
120,-62.7101,-11.7426,0.357,0.7,0.0,4.0069,0.0,0.0,0.6138,0.0
121,-62.4828,-11.821,0.3584,0.7,0.0,3.9805,0.0,0.0,0.623,0.0
122,-61.9907,-11.8424,0.36,0.7,0.0,3.9862,0.0,0.0,0.6333,0.0
123,-62.439,-11.7723,0.3615,0.7,0.0,3.9989,0.0,0.0,0.6425,0.0
124,-62.5321,-11.8032,0.363,0.7,0.0,3.9644,0.0,0.0,0.6529,0.0
125,-62.3185,-11.8409,0.3644,0.7,0.0,3.9793,0.0,0.0,0.6621,0.0
126,-62.8252,-11.8505,0.3659,0.7,0.0,3.9885,0.0,0.0,0.6724,0.0
