Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.4911,-11.9753,0.0038,0.7,0.0,4.014,0.0,0.0,0.0,0.0
2,-62.3615,-11.8024,0.0089,0.7,0.0,3.9701,0.0,0.0,0.0,0.0
3,-62.4186,-11.8263,0.0139,0.7,0.0,4.0252,0.0,0.0,0.0,0.0
4,-62.1663,-11.8113,0.0189,0.7,0.0,3.9776,0.0,0.0,0.0,0.0
5,-62.2069,-11.7939,0.0238,0.7,0.0,3.9561,0.0,0.0,0.0,0.0
6,-62.5069,-11.8901,0.0286,0.7,0.0,3.9925,0.0,0.0,0.0,0.0
7,-62.2317,-11.8037,0.0335,0.7,0.0,4.0121,0.0,0.0,0.0,0.0
8,-62.287,-11.8648,0.0383,0.7,0.0,4.0075,0.0,0.0,0.0,0.0
9,-62.3603,-11.8369,0.0429,0.7,0.0,3.9729,0.0,0.0,0.0,0.0
10,-61.9804,-11.831,0.0476,0.7,0.0,4.0,0.0,0.0,0.0,0.0
11,-62.2896,-11.8826,0.0522,0.7,0.0,3.9645,0.0,0.0,0.0,0.0
12,-62.17,-11.8611,0.0568,0.7,0.0,3.929,0.0,0.0,0.0,0.0
13,-62.4229,-11.8693,0.0613,0.7,0.0,4.0037,0.0,0.0,0.0,0.0
14,-62.2737,-11.8858,0.0657,0.7,0.0,3.9869,0.0,0.0,0.0,0.0
15,-62.5493,-11.9192,0.0701,0.7,0.0,3.9944,0.0,0.0,0.0,0.0
16,-62.3171,-11.8034,0.0746,0.7,0.0,4.0168,0.0,0.0,0.0,0.0
17,-62.1154,-11.8816,0.0788,0.7,0.0,4.0047,0.0,0.0,0.0,0.0
18,-62.2178,-11.851,0.0832,0.7,0.0,4.028,0.0,0.0,0.0,0.0
19,-61.8031,-11.8657,0.0874,0.7,0.0,4.0262,0.0,0.0,0.0,0.0
20,-62.4693,-11.8562,0.0916,0.7,0.0,3.9393,0.0,0.0,0.0,0.0
21,-62.0206,-11.8389,0.0958,0.7,0.0,3.9561,0.0,0.0,0.0,0.0
22,-62.5191,-11.8334,0.0999,0.7,0.0,4.0411,0.0,0.0,0.0,0.0
23,-62.0299,-11.8281,0.104,0.7,0.0,4.0187,0.0,0.0,0.0,0.0
24,-61.6989,-11.8122,0.108,0.7,0.0,3.9907,0.0,0.0,0.0,0.0
25,-62.1736,-11.843,0.1121,0.7,0.0,4.0673,0.0,0.0,0.0,0.0
26,-62.7126,-11.8219,0.116,0.7,0.0,3.9935,0.0,0.0,0.0,0.0
27,-62.1619,-11.8721,0.12,0.7,0.0,4.014,0.0,0.0,0.0009,0.0
28,-62.3655,-11.8271,0.1239,0.7,0.0,4.0047,0.0,0.0,0.0019,0.0
29,-62.6391,-11.8084,0.1278,0.7,0.0,3.9981,0.0,0.0,0.0028,0.0
30,-62.1018,-11.8618,0.1315,0.7,0.0,4.0,0.0,0.0,0.0047,0.0
31,-62.5254,-11.8431,0.1354,0.7,0.0,3.9888,0.0,0.0,0.0056,0.0
32,-62.7006,-11.8068,0.1391,0.7,0.0,3.9822,0.0,0.0,0.0075,0.0
33,-62.1161,-11.8827,0.1428,0.7,0.0,3.943,0.0,0.0,0.0093,0.0
34,-62.4804,-11.836,0.1464,0.7,0.0,4.0159,0.0,0.0,0.0112,0.0
35,-62.3972,-11.8526,0.1501,0.7,0.0,4.0,0.0,0.0,0.0131,0.0
36,-62.5814,-11.8326,0.1536,0.7,0.0,4.0215,0.0,0.0,0.015,0.0
37,-62.4712,-11.8182,0.1572,0.7,0.0,3.9523,0.0,0.0,0.0178,0.0
38,-61.7131,-11.8084,0.1607,0.7,0.0,4.1037,0.0,0.0,0.0206,0.0
39,-62.5564,-11.8471,0.1642,0.7,0.0,4.0206,0.0,0.0,0.0234,0.0
40,-61.8797,-11.8452,0.1677,0.7,0.0,4.0308,0.0,0.0,0.0262,0.0
41,-62.0676,-11.8257,0.1712,0.7,0.0,4.0336,0.0,0.0,0.029,0.0
42,-62.3141,-11.8059,0.1746,0.7,0.0,3.9355,0.0,0.0,0.0327,0.0
43,-62.4812,-11.7871,0.1779,0.7,0.0,3.9617,0.0,0.0,0.0355,0.0
44,-62.3722,-11.8011,0.1812,0.7,0.0,3.9869,0.0,0.0,0.0393,0.0
45,-62.1097,-11.8029,0.1845,0.7,0.0,4.0262,0.0,0.0,0.043,0.0
46,-62.4255,-11.8395,0.1878,0.7,0.0,3.9383,0.0,0.0,0.0467,0.0
47,-62.4227,-11.7925,0.191,0.7,0.0,4.0206,0.0,0.0,0.0514,0.0
48,-62.7405,-11.8804,0.1942,0.7,0.0,4.0224,0.0,0.0,0.0551,0.0
49,-62.2438,-11.7569,0.1974,0.7,0.0,4.0355,0.0,0.0,0.0598,0.0
50,-61.8313,-11.8625,0.2005,0.7,0.0,4.0093,0.0,0.0,0.0645,0.0
51,-62.4217,-11.8097,0.2037,0.7,0.0,4.0682,0.0,0.0,0.0692,0.0
52,-61.5691,-11.8411,0.2068,0.7,0.0,4.0383,0.0,0.0,0.0738,0.0
53,-62.3846,-11.8091,0.2098,0.7,0.0,4.0327,0.0,0.0,0.0785,0.0
54,-62.2286,-11.8506,0.2128,0.7,0.0,4.0084,0.0,0.0,0.0841,0.0
55,-62.1934,-11.7933,0.2157,0.7,0.0,3.986,0.0,0.0,0.0888,0.0
56,-61.9616,-11.8046,0.2187,0.7,0.0,4.0355,0.0,0.0,0.0944,0.0
57,-62.1612,-11.8515,0.2216,0.7,0.0,4.0009,0.0,0.0,0.1,0.0
58,-62.4155,-11.8016,0.2245,0.7,0.0,3.9916,0.0,0.0,0.1056,0.0
59,-61.9498,-11.8575,0.2273,0.7,0.0,4.028,0.0,0.0,0.1112,0.0
60,-61.804,-11.831,0.2301,0.7,0.0,3.9607,0.0,0.0,0.1168,0.0
61,-61.9662,-11.8464,0.233,0.7,0.0,3.9869,0.0,0.0,0.1224,0.0
62,-62.0719,-11.847,0.2357,0.7,0.0,4.0093,0.0,0.0,0.129,0.0
63,-62.0082,-11.8298,0.2385,0.7,0.0,4.0589,0.0,0.0,0.1355,0.0
64,-61.8828,-11.8334,0.2412,0.7,0.0,4.0131,0.0,0.0,0.1411,0.0
65,-62.2047,-11.756,0.244,0.7,0.0,4.0262,0.0,0.0,0.1477,0.0
66,-62.3423,-11.8324,0.2466,0.7,0.0,3.9748,0.0,0.0,0.1542,0.0
67,-62.3058,-11.8516,0.2492,0.7,0.0,3.9776,0.0,0.0,0.1607,0.0
68,-62.1937,-11.8639,0.2517,0.7,0.0,4.0009,0.0,0.0,0.1673,0.0
69,-62.0097,-11.8552,0.2544,0.7,0.0,3.9953,0.0,0.0,0.1748,0.0
70,-61.8922,-11.8849,0.2569,0.7,0.0,4.0084,0.0,0.0,0.1813,0.0
71,-62.1033,-11.8135,0.2595,0.7,0.0,3.986,0.0,0.0,0.1888,0.0
72,-62.1935,-11.8322,0.2621,0.7,0.0,4.029,0.0,0.0,0.1953,0.0
73,-62.2613,-11.8499,0.2646,0.7,0.0,4.0411,0.0,0.0,0.2028,0.0
74,-62.5472,-11.7828,0.2671,0.7,0.0,3.9822,0.0,0.0,0.2103,0.0
75,-62.3193,-11.8299,0.2695,0.7,0.0,4.0037,0.0,0.0,0.2178,0.0
76,-62.2425,-11.8181,0.2719,0.7,0.0,3.9589,0.0,0.0,0.2252,0.0
77,-62.8485,-11.8264,0.2743,0.7,0.0,4.0,0.0,0.0,0.2327,0.0
78,-61.917,-11.8246,0.2766,0.7,0.0,4.0168,0.0,0.0,0.2402,0.0
79,-62.5582,-11.8329,0.2789,0.7,0.0,3.9794,0.0,0.0,0.2477,0.0
80,-62.2264,-11.8335,0.2813,0.7,0.0,3.9776,0.0,0.0,0.2561,0.0
81,-62.4796,-11.804,0.2836,0.7,0.0,3.9636,0.0,0.0,0.2636,0.0
82,-62.3367,-11.8178,0.2858,0.7,0.0,3.9514,0.0,0.0,0.272,0.0
83,-61.4375,-11.8244,0.288,0.7,0.0,4.0196,0.0,0.0,0.2794,0.0
84,-62.4915,-11.8028,0.2903,0.7,0.0,4.0346,0.0,0.0,0.2879,0.0
85,-62.2618,-11.8332,0.2925,0.7,0.0,3.9925,0.0,0.0,0.2963,0.0
86,-62.2127,-11.9086,0.2946,0.7,0.0,3.9766,0.0,0.0,0.3047,0.0
87,-62.3698,-11.8165,0.2967,0.7,0.0,4.0047,0.0,0.0,0.3131,0.0
88,-62.6146,-11.8463,0.2989,0.7,0.0,4.0168,0.0,0.0,0.3215,0.0
89,-62.4222,-11.8409,0.301,0.7,0.0,3.9925,0.0,0.0,0.3299,0.0
90,-62.0293,-11.8391,0.303,0.7,0.0,4.0075,0.0,0.0,0.3383,0.0
91,-62.5971,-11.822,0.305,0.7,0.0,4.0355,0.0,0.0,0.3467,0.0
92,-61.9976,-11.8358,0.3071,0.7,0.0,4.014,0.0,0.0,0.3551,0.0
93,-62.3381,-11.8801,0.3091,0.7,0.0,3.9757,0.0,0.0,0.3636,0.0
94,-62.1284,-11.8792,0.3111,0.7,0.0,4.0308,0.0,0.0,0.3729,0.0
95,-62.0338,-11.8722,0.3131,0.7,0.0,4.0262,0.0,0.0,0.3813,0.0
96,-62.5387,-11.8295,0.3151,0.7,0.0,3.9589,0.0,0.0,0.3907,0.0
97,-62.5388,-11.8298,0.317,0.7,0.0,3.9766,0.0,0.0,0.3991,0.0
98,-62.0657,-11.8721,0.319,0.7,0.0,3.9897,0.0,0.0,0.4084,0.0
99,-61.924,-11.8362,0.3209,0.7,0.0,4.015,0.0,0.0,0.4168,0.0
100,-61.9405,-11.8228,0.3227,0.7,0.0,4.0,0.0,0.0,0.4262,0.0
101,-62.0279,-11.8501,0.3247,0.7,0.0,3.9822,0.0,0.0,0.4355,0.0
102,-62.2009,-11.8446,0.3266,0.7,0.0,3.9953,0.0,0.0,0.4449,0.0
103,-62.0873,-11.8321,0.3284,0.7,0.0,3.9589,0.0,0.0,0.4533,0.0
104,-62.3574,-11.8134,0.3302,0.7,0.0,3.9729,0.0,0.0,0.4626,0.0
105,-62.2783,-11.8225,0.3319,0.7,0.0,4.0084,0.0,0.0,0.472,0.0
106,-61.9522,-11.8141,0.3336,0.7,0.0,4.0009,0.0,0.0,0.4813,0.0
107,-62.5191,-11.8201,0.3354,0.7,0.0,3.9056,0.0,0.0,0.4907,0.0
108,-62.3941,-11.8505,0.3372,0.7,0.0,3.9514,0.0,0.0,0.5,0.0
109,-62.1128,-11.8329,0.3389,0.7,0.0,3.9879,0.0,0.0,0.5093,0.0
110,-62.304,-11.8335,0.3406,0.7,0.0,3.9636,0.0,0.0,0.5187,0.0
111,-61.8388,-11.8548,0.3423,0.7,0.0,4.014,0.0,0.0,0.528,0.0
112,-61.9431,-11.8075,0.344,0.7,0.0,3.9897,0.0,0.0,0.5374,0.0
113,-62.1903,-11.8098,0.3457,0.7,0.0,3.9607,0.0,0.0,0.5467,0.0
114,-62.2927,-11.8533,0.3473,0.7,0.0,3.9701,0.0,0.0,0.557,0.0
115,-62.337,-11.809,0.3489,0.7,0.0,3.9925,0.0,0.0,0.5664,0.0
116,-62.6798,-11.8664,0.3505,0.7,0.0,3.9925,0.0,0.0,0.5757,0.0
117,-62.213,-11.9047,0.352,0.7,0.0,3.9542,0.0,0.0,0.585,0.0
118,-62.0332,-11.8024,0.3536,0.7,0.0,3.9682,0.0,0.0,0.5953,0.0
119,-62.7548,-11.8318,0.3552,0.7,0.0,3.9879,0.0,0.0,0.6047,0.0
120,-62.2864,-11.7958,0.3567,0.7,0.0,3.928,0.0,0.0,0.614,0.0
121,-62.259,-11.8784,0.3582,0.7,0.0,4.0075,0.0,0.0,0.6243,0.0
122,-61.9715,-11.815,0.3598,0.7,0.0,4.0215,0.0,0.0,0.6336,0.0
123,-62.3642,-11.8439,0.3613,0.7,0.0,4.0449,0.0,0.0,0.6439,0.0
124,-61.8149,-11.8196,0.3628,0.7,0.0,4.0533,0.0,0.0,0.6533,0.0
125,-62.3316,-11.8697,0.3643,0.7,0.0,4.0037,0.0,0.0,0.6626,0.0
126,-62.1023,-11.8102,0.3657,0.7,0.0,4.0234,0.0,0.0,0.6729,0.0
127,-62.4964,-11.8354,0.3672,0.7,0.0,4.0196,0.0,0.0,0.6822,0.0
128,-62.4356,-11.8346,0.3686,0.7,0.0,3.9673,0.0,0.0,0.6925,0.0
129,-62.4772,-11.8279,0.37,0.7,0.0,3.9879,0.0,0.0,0.7028,0.0
130,-62.349,-11.7731,0.3714,0.7,0.0,3.9748,0.0,0.0,0.7121,0.0
131,-62.2169,-11.8521,0.3727,0.7,0.0,4.072,0.0,0.0,0.7224,0.0
132,-62.2722,-11.812,0.3741,0.7,0.0,4.0028,0.0,0.0,0.7318,0.0
133,-62.2131,-11.8031,0.3756,0.7,0.0,4.0168,0.0,0.0,0.7421,0.0
134,-61.6817,-11.8411,0.3769,0.7,0.0,4.0252,0.0,0.0,0.7514,0.0
135,-62.5874,-11.8138,0.3783,0.7,0.0,4.0701,0.0,0.0,0.7617,0.0
136,-61.8655,-11.8894,0.3795,0.7,0.0,3.9729,0.0,0.0,0.772,0.0
137,-62.7865,-11.8269,0.3809,0.7,0.0,3.9888,0.0,0.0,0.7813,0.0
138,-62.5636,-11.8037,0.3822,0.7,0.0,4.0336,0.0,0.0,0.7916,0.0
