Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.0199,-11.9278,0.0037,0.7,0.0,3.9615,0.0,0.0,0.0,0.0
2,-62.8739,-11.7945,0.0088,0.7,0.0,4.0192,0.0,0.0,0.0,0.0
3,-61.4683,-11.8476,0.0137,0.7,0.0,3.9615,0.0,0.0,0.0,0.0
4,-61.6781,-11.8718,0.0186,0.7,0.0,4.0128,0.0,0.0,0.0,0.0
5,-62.5645,-11.8649,0.0235,0.7,0.0,4.009,0.0,0.0,0.0,0.0
6,-62.2284,-11.8212,0.0284,0.7,0.0,3.9744,0.0,0.0,0.0,0.0
7,-62.4138,-11.8543,0.0332,0.7,0.0,4.0667,0.0,0.0,0.0,0.0
8,-61.9926,-11.8525,0.0379,0.7,0.0,4.0859,0.0,0.0,0.0,0.0
9,-61.9531,-11.8825,0.0426,0.7,0.0,3.941,0.0,0.0,0.0,0.0
10,-62.0804,-11.7867,0.0472,0.7,0.0,3.9692,0.0,0.0,0.0,0.0
11,-61.941,-11.8468,0.0519,0.7,0.0,3.9962,0.0,0.0,0.0,0.0
12,-62.0261,-11.8373,0.0564,0.7,0.0,3.9872,0.0,0.0,0.0,0.0
13,-61.9804,-11.8399,0.061,0.7,0.0,4.0359,0.0,0.0,0.0,0.0
14,-62.1732,-11.858,0.0654,0.7,0.0,4.0205,0.0,0.0,0.0,0.0
15,-61.6179,-11.8585,0.0698,0.7,0.0,4.0551,0.0,0.0,0.0,0.0
16,-62.3747,-11.8531,0.0742,0.7,0.0,4.0679,0.0,0.0,0.0,0.0
17,-62.1442,-11.8584,0.0785,0.7,0.0,4.0449,0.0,0.0,0.0,0.0
18,-62.6708,-11.8386,0.0828,0.7,0.0,4.0385,0.0,0.0,0.0,0.0
19,-62.6472,-11.7894,0.0871,0.7,0.0,4.0128,0.0,0.0,0.0,0.0
20,-62.7585,-11.7155,0.0913,0.7,0.0,3.9692,0.0,0.0,0.0,0.0
21,-62.5237,-11.8855,0.0955,0.7,0.0,4.0026,0.0,0.0,0.0,0.0
22,-61.8168,-11.8082,0.0996,0.7,0.0,4.05,0.0,0.0,0.0,0.0
23,-62.2188,-11.7957,0.1037,0.7,0.0,3.9987,0.0,0.0,0.0,0.0
24,-62.1914,-11.9036,0.1077,0.7,0.0,4.0167,0.0,0.0,0.0,0.0
25,-62.2484,-11.8253,0.1117,0.7,0.0,4.0538,0.0,0.0,0.0,0.0
26,-62.1237,-11.9071,0.1156,0.7,0.0,3.9372,0.0,0.0,0.0,0.0
27,-62.112,-11.8676,0.1196,0.7,0.0,4.0449,0.0,0.0,0.0013,0.0
28,-61.6821,-11.8139,0.1235,0.7,0.0,3.9628,0.0,0.0,0.0013,0.0
29,-62.4215,-11.8173,0.1275,0.7,0.0,4.0179,0.0,0.0,0.0026,0.0
30,-62.2775,-11.8625,0.1313,0.7,0.0,3.9487,0.0,0.0,0.0038,0.0
31,-62.4611,-11.8643,0.1351,0.7,0.0,4.0705,0.0,0.0,0.0051,0.0
32,-62.1208,-11.8408,0.1388,0.7,0.0,4.0603,0.0,0.0,0.0064,0.0
33,-62.1126,-11.8198,0.1425,0.7,0.0,3.9936,0.0,0.0,0.009,0.0
34,-62.1778,-11.78,0.1462,0.7,0.0,4.0167,0.0,0.0,0.0103,0.0
35,-62.2291,-11.9062,0.1498,0.7,0.0,4.0795,0.0,0.0,0.0128,0.0
36,-62.2663,-11.8137,0.1533,0.7,0.0,3.9551,0.0,0.0,0.0154,0.0
37,-61.9055,-11.8024,0.1569,0.7,0.0,4.0167,0.0,0.0,0.0179,0.0
38,-62.2093,-11.8274,0.1604,0.7,0.0,4.0449,0.0,0.0,0.0205,0.0
39,-62.1728,-11.78,0.1639,0.7,0.0,4.0115,0.0,0.0,0.0231,0.0
40,-61.8003,-11.8654,0.1674,0.7,0.0,3.9179,0.0,0.0,0.0256,0.0
41,-62.345,-11.862,0.1708,0.7,0.0,3.9462,0.0,0.0,0.0282,0.0
42,-62.5059,-11.8271,0.1742,0.7,0.0,3.9577,0.0,0.0,0.0321,0.0
43,-62.7921,-11.8337,0.1776,0.7,0.0,4.0064,0.0,0.0,0.0359,0.0
44,-61.8966,-11.8602,0.1809,0.7,0.0,3.9821,0.0,0.0,0.0385,0.0
45,-61.3644,-11.8513,0.1841,0.7,0.0,4.0,0.0,0.0,0.0423,0.0
46,-61.9474,-11.8421,0.1875,0.7,0.0,3.9974,0.0,0.0,0.0462,0.0
47,-62.8276,-11.7654,0.1908,0.7,0.0,3.9885,0.0,0.0,0.0513,0.0
48,-62.9028,-11.754,0.1939,0.7,0.0,3.9667,0.0,0.0,0.0551,0.0
49,-62.2044,-11.8399,0.1971,0.7,0.0,3.9577,0.0,0.0,0.059,0.0
50,-62.5226,-11.8241,0.2003,0.7,0.0,3.9436,0.0,0.0,0.0641,0.0
51,-62.2652,-11.8308,0.2034,0.7,0.0,4.0013,0.0,0.0,0.0679,0.0
52,-61.9331,-11.8439,0.2064,0.7,0.0,3.991,0.0,0.0,0.0731,0.0
53,-61.9648,-11.8588,0.2094,0.7,0.0,3.9987,0.0,0.0,0.0782,0.0
54,-61.7377,-11.8134,0.2124,0.7,0.0,4.1051,0.0,0.0,0.0833,0.0
55,-62.1558,-11.8853,0.2154,0.7,0.0,3.9833,0.0,0.0,0.0885,0.0
56,-62.4789,-11.8439,0.2184,0.7,0.0,4.0013,0.0,0.0,0.0936,0.0
57,-62.6327,-11.8438,0.2213,0.7,0.0,3.9756,0.0,0.0,0.0987,0.0
58,-62.1522,-11.7932,0.2242,0.7,0.0,3.9628,0.0,0.0,0.1051,0.0
59,-62.6513,-11.7927,0.2271,0.7,0.0,4.0231,0.0,0.0,0.1103,0.0
60,-62.5088,-11.8367,0.23,0.7,0.0,3.9526,0.0,0.0,0.1167,0.0
61,-62.094,-11.8622,0.2327,0.7,0.0,4.0077,0.0,0.0,0.1218,0.0
62,-62.4085,-11.8796,0.2355,0.7,0.0,4.0192,0.0,0.0,0.1282,0.0
63,-62.3822,-11.8177,0.2382,0.7,0.0,4.0333,0.0,0.0,0.1346,0.0
64,-62.746,-11.8017,0.241,0.7,0.0,3.9526,0.0,0.0,0.141,0.0
65,-61.8026,-11.8655,0.2436,0.7,0.0,4.0474,0.0,0.0,0.1474,0.0
66,-61.6395,-11.8145,0.2463,0.7,0.0,4.0436,0.0,0.0,0.1538,0.0
67,-62.4876,-11.8561,0.249,0.7,0.0,3.9615,0.0,0.0,0.1603,0.0
68,-61.6988,-11.7762,0.2516,0.7,0.0,4.0128,0.0,0.0,0.1667,0.0
69,-62.0591,-11.7666,0.2542,0.7,0.0,4.0821,0.0,0.0,0.1744,0.0
70,-62.1246,-11.8962,0.2567,0.7,0.0,4.0013,0.0,0.0,0.1808,0.0
71,-62.5483,-11.8146,0.2593,0.7,0.0,4.0769,0.0,0.0,0.1872,0.0
72,-62.0072,-11.783,0.2618,0.7,0.0,4.0154,0.0,0.0,0.1949,0.0
73,-62.3113,-11.8456,0.2643,0.7,0.0,3.9718,0.0,0.0,0.2026,0.0
74,-62.0105,-11.8364,0.2667,0.7,0.0,4.0231,0.0,0.0,0.209,0.0
75,-61.9823,-11.8421,0.2691,0.7,0.0,3.9962,0.0,0.0,0.2167,0.0
76,-62.7161,-11.7836,0.2716,0.7,0.0,3.9859,0.0,0.0,0.2244,0.0
77,-61.9463,-11.7407,0.274,0.7,0.0,3.9782,0.0,0.0,0.2321,0.0
78,-62.0839,-11.8591,0.2764,0.7,0.0,3.9115,0.0,0.0,0.2397,0.0
79,-62.3889,-11.8216,0.2787,0.7,0.0,4.0564,0.0,0.0,0.2474,0.0
80,-62.8049,-11.8267,0.281,0.7,0.0,3.9462,0.0,0.0,0.2551,0.0
81,-62.3175,-11.8,0.2833,0.7,0.0,4.0013,0.0,0.0,0.2628,0.0
82,-62.5287,-11.8609,0.2856,0.7,0.0,4.0179,0.0,0.0,0.2705,0.0
83,-62.0488,-11.8378,0.2878,0.7,0.0,3.9769,0.0,0.0,0.2795,0.0
84,-62.3755,-11.8149,0.29,0.7,0.0,3.9859,0.0,0.0,0.2872,0.0
85,-62.0326,-11.8842,0.2922,0.7,0.0,4.0115,0.0,0.0,0.2949,0.0
86,-62.5939,-11.8166,0.2945,0.7,0.0,3.9821,0.0,0.0,0.3038,0.0
87,-62.534,-11.7904,0.2966,0.7,0.0,4.0103,0.0,0.0,0.3115,0.0
88,-62.6882,-11.8192,0.2988,0.7,0.0,3.9769,0.0,0.0,0.3205,0.0
89,-61.8441,-11.8327,0.3008,0.7,0.0,4.0551,0.0,0.0,0.3282,0.0
90,-61.8671,-11.8058,0.3029,0.7,0.0,3.991,0.0,0.0,0.3372,0.0
91,-62.0749,-11.8413,0.3051,0.7,0.0,3.9628,0.0,0.0,0.3462,0.0
92,-62.1161,-11.8601,0.3071,0.7,0.0,4.0064,0.0,0.0,0.3538,0.0
93,-62.1276,-11.8548,0.3092,0.7,0.0,3.9385,0.0,0.0,0.3628,0.0
94,-61.6339,-11.797,0.3112,0.7,0.0,3.9667,0.0,0.0,0.3718,0.0
95,-62.5475,-11.8106,0.3132,0.7,0.0,4.0269,0.0,0.0,0.3808,0.0
96,-62.2433,-11.8231,0.3152,0.7,0.0,4.0333,0.0,0.0,0.3897,0.0
97,-62.1783,-11.8772,0.3171,0.7,0.0,3.9756,0.0,0.0,0.3987,0.0
98,-62.8061,-11.8777,0.3191,0.7,0.0,4.0923,0.0,0.0,0.4077,0.0
99,-61.9933,-11.8133,0.321,0.7,0.0,4.0526,0.0,0.0,0.4167,0.0
100,-61.9209,-11.8344,0.3229,0.7,0.0,3.9782,0.0,0.0,0.4256,0.0
101,-62.0738,-11.8318,0.3248,0.7,0.0,4.0538,0.0,0.0,0.4346,0.0
102,-61.588,-11.8437,0.3266,0.7,0.0,4.0333,0.0,0.0,0.4436,0.0
103,-62.47,-11.8103,0.3285,0.7,0.0,3.9846,0.0,0.0,0.4526,0.0
104,-62.2646,-11.8276,0.3303,0.7,0.0,3.9282,0.0,0.0,0.4615,0.0
