Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.0623,-11.9534,0.0037,0.7,0.0,3.9866,0.0,0.0,0.0,0.0
2,-62.3953,-11.8356,0.0088,0.7,0.0,3.975,0.0,0.0,0.0,0.0
3,-62.2874,-11.8102,0.0138,0.7,0.0,4.0134,0.0,0.0,0.0,0.0
4,-62.7233,-11.8117,0.0187,0.7,0.0,4.0455,0.0,0.0,0.0,0.0
5,-62.4734,-11.8178,0.0236,0.7,0.0,3.9295,0.0,0.0,0.0,0.0
6,-62.4022,-11.8243,0.0285,0.7,0.0,3.9938,0.0,0.0,0.0,0.0
7,-62.4701,-11.8096,0.0333,0.7,0.0,4.0473,0.0,0.0,0.0,0.0
8,-62.5013,-11.8336,0.0381,0.7,0.0,3.9598,0.0,0.0,0.0,0.0
9,-62.2002,-11.8678,0.0427,0.7,0.0,4.0,0.0,0.0,0.0,0.0
10,-62.2752,-11.8385,0.0474,0.7,0.0,3.967,0.0,0.0,0.0,0.0
11,-62.3326,-11.8659,0.052,0.7,0.0,3.9982,0.0,0.0,0.0,0.0
12,-62.4313,-11.8369,0.0566,0.7,0.0,3.9955,0.0,0.0,0.0,0.0
13,-61.7703,-11.8328,0.0611,0.7,0.0,3.9991,0.0,0.0,0.0,0.0
14,-61.9766,-11.8348,0.0656,0.7,0.0,3.9411,0.0,0.0,0.0,0.0
15,-62.4906,-11.8152,0.0701,0.7,0.0,3.9598,0.0,0.0,0.0,0.0
16,-61.8753,-11.8456,0.0744,0.7,0.0,4.0348,0.0,0.0,0.0,0.0
17,-62.119,-11.8116,0.0788,0.7,0.0,3.9795,0.0,0.0,0.0,0.0
18,-62.7308,-11.7967,0.0831,0.7,0.0,4.0277,0.0,0.0,0.0,0.0
19,-62.1255,-11.8696,0.0873,0.7,0.0,4.0571,0.0,0.0,0.0,0.0
20,-62.3084,-11.854,0.0916,0.7,0.0,4.0027,0.0,0.0,0.0,0.0
21,-61.8043,-11.8754,0.0958,0.7,0.0,4.0357,0.0,0.0,0.0,0.0
22,-62.0749,-11.86,0.0999,0.7,0.0,4.0554,0.0,0.0,0.0,0.0
23,-62.2963,-11.8107,0.104,0.7,0.0,3.9321,0.0,0.0,0.0,0.0
