Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.4928,-11.9306,0.0038,0.7,0.0,3.9934,0.0,0.0,0.0,0.0
2,-62.2171,-11.8358,0.0088,0.7,0.0,4.0008,0.0,0.0,0.0,0.0
3,-62.2894,-11.8442,0.0138,0.7,0.0,4.0207,0.0,0.0,0.0,0.0
4,-62.244,-11.8443,0.0187,0.7,0.0,3.9537,0.0,0.0,0.0,0.0
5,-62.0489,-11.8594,0.0236,0.7,0.0,3.9636,0.0,0.0,0.0,0.0
6,-62.1108,-11.8178,0.0284,0.7,0.0,3.9587,0.0,0.0,0.0,0.0
7,-62.0622,-11.8165,0.0333,0.7,0.0,4.0215,0.0,0.0,0.0,0.0
8,-62.5426,-11.8648,0.038,0.7,0.0,3.9876,0.0,0.0,0.0,0.0
9,-62.1033,-11.8,0.0427,0.7,0.0,4.0107,0.0,0.0,0.0,0.0
10,-62.0721,-11.8096,0.0474,0.7,0.0,4.0149,0.0,0.0,0.0,0.0
11,-62.4713,-11.8229,0.052,0.7,0.0,3.9802,0.0,0.0,0.0,0.0
12,-62.3636,-11.8612,0.0565,0.7,0.0,3.9826,0.0,0.0,0.0,0.0
13,-61.7603,-11.8189,0.061,0.7,0.0,3.9992,0.0,0.0,0.0,0.0
14,-62.6259,-11.849,0.0655,0.7,0.0,4.0132,0.0,0.0,0.0,0.0
15,-62.3608,-11.7853,0.0699,0.7,0.0,3.9826,0.0,0.0,0.0,0.0
16,-62.5973,-11.8383,0.0743,0.7,0.0,3.9826,0.0,0.0,0.0,0.0
17,-62.4336,-11.818,0.0788,0.7,0.0,4.005,0.0,0.0,0.0,0.0
18,-62.4201,-11.8276,0.0831,0.7,0.0,3.9893,0.0,0.0,0.0,0.0
19,-62.3853,-11.8181,0.0874,0.7,0.0,4.0107,0.0,0.0,0.0,0.0
20,-62.0236,-11.8123,0.0916,0.7,0.0,3.9504,0.0,0.0,0.0,0.0
