Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.9752,-11.9608,0.0037,0.7,0.0,4.0078,0.0,0.0,0.0,0.0
2,-61.8624,-11.8734,0.0089,0.7,0.0,4.0469,0.0,0.0,0.0,0.0
3,-62.4087,-11.7987,0.0139,0.7,0.0,3.9812,0.0,0.0,0.0,0.0
4,-62.6009,-11.8576,0.0189,0.7,0.0,3.9766,0.0,0.0,0.0,0.0
5,-62.9604,-11.7861,0.0237,0.7,0.0,4.0281,0.0,0.0,0.0,0.0
6,-62.377,-11.8921,0.0285,0.7,0.0,3.9766,0.0,0.0,0.0,0.0
7,-62.6043,-11.8843,0.0333,0.7,0.0,4.0375,0.0,0.0,0.0,0.0
8,-62.4426,-11.8345,0.0381,0.7,0.0,3.9547,0.0,0.0,0.0,0.0
9,-62.0138,-11.878,0.0427,0.7,0.0,3.9203,0.0,0.0,0.0,0.0
10,-62.7311,-11.85,0.0474,0.7,0.0,4.0266,0.0,0.0,0.0,0.0
11,-62.199,-11.8562,0.052,0.7,0.0,4.0453,0.0,0.0,0.0,0.0
12,-62.6271,-11.8263,0.0567,0.7,0.0,4.0172,0.0,0.0,0.0,0.0
13,-61.8936,-11.8161,0.0611,0.7,0.0,4.0219,0.0,0.0,0.0,0.0
14,-62.5068,-11.8711,0.0656,0.7,0.0,4.0062,0.0,0.0,0.0,0.0
15,-61.9712,-11.8,0.07,0.7,0.0,4.0234,0.0,0.0,0.0,0.0
16,-62.5547,-11.7725,0.0745,0.7,0.0,3.9953,0.0,0.0,0.0,0.0
17,-62.509,-11.8154,0.0788,0.7,0.0,4.0266,0.0,0.0,0.0,0.0
18,-62.0351,-11.8778,0.0831,0.7,0.0,3.9688,0.0,0.0,0.0,0.0
19,-63.1058,-11.8165,0.0874,0.7,0.0,3.9953,0.0,0.0,0.0,0.0
20,-62.2773,-11.8561,0.0916,0.7,0.0,4.0672,0.0,0.0,0.0,0.0
21,-62.1705,-11.8394,0.0958,0.7,0.0,3.9234,0.0,0.0,0.0,0.0
22,-61.4236,-11.8475,0.0999,0.7,0.0,4.0,0.0,0.0,0.0,0.0
23,-62.3907,-11.8132,0.104,0.7,0.0,4.0016,0.0,0.0,0.0,0.0
24,-62.3834,-11.8153,0.1081,0.7,0.0,3.8984,0.0,0.0,0.0,0.0
25,-62.8469,-11.7742,0.1121,0.7,0.0,4.0094,0.0,0.0,0.0,0.0
26,-62.5781,-11.8173,0.116,0.7,0.0,3.9844,0.0,0.0,0.0,0.0
27,-61.6121,-11.8103,0.1199,0.7,0.0,4.025,0.0,0.0,0.0016,0.0
28,-62.3448,-11.7718,0.1238,0.7,0.0,4.0484,0.0,0.0,0.0016,0.0
29,-62.7007,-11.8609,0.1276,0.7,0.0,3.9547,0.0,0.0,0.0031,0.0
30,-62.3382,-11.8594,0.1313,0.7,0.0,4.0328,0.0,0.0,0.0031,0.0
31,-62.37,-11.92,0.1351,0.7,0.0,4.0266,0.0,0.0,0.0047,0.0
32,-62.1998,-11.8105,0.1389,0.7,0.0,4.025,0.0,0.0,0.0062,0.0
33,-62.4163,-11.8317,0.1426,0.7,0.0,3.9906,0.0,0.0,0.0078,0.0
34,-62.5286,-11.8238,0.1464,0.7,0.0,3.9781,0.0,0.0,0.0109,0.0
35,-62.2774,-11.887,0.1499,0.7,0.0,4.0297,0.0,0.0,0.0125,0.0
36,-62.1631,-11.7949,0.1536,0.7,0.0,3.9688,0.0,0.0,0.0156,0.0
37,-62.5463,-11.8036,0.1571,0.7,0.0,3.9188,0.0,0.0,0.0172,0.0
38,-61.5686,-11.8657,0.1606,0.7,0.0,3.9859,0.0,0.0,0.0203,0.0
39,-62.4193,-11.8794,0.164,0.7,0.0,4.0172,0.0,0.0,0.0234,0.0
40,-62.7573,-11.831,0.1675,0.7,0.0,3.9969,0.0,0.0,0.025,0.0
41,-62.4377,-11.8436,0.1709,0.7,0.0,3.9484,0.0,0.0,0.0281,0.0
42,-62.2817,-11.8558,0.1743,0.7,0.0,4.0188,0.0,0.0,0.0312,0.0
43,-62.1046,-11.829,0.1776,0.7,0.0,4.0578,0.0,0.0,0.0359,0.0
44,-62.2235,-11.8406,0.181,0.7,0.0,3.9844,0.0,0.0,0.0391,0.0
45,-62.7829,-11.8469,0.1843,0.7,0.0,4.0,0.0,0.0,0.0422,0.0
46,-62.4771,-11.7524,0.1876,0.7,0.0,4.0391,0.0,0.0,0.0469,0.0
47,-62.6679,-11.8252,0.1908,0.7,0.0,3.9406,0.0,0.0,0.05,0.0
48,-62.2168,-11.8566,0.1939,0.7,0.0,3.9906,0.0,0.0,0.0547,0.0
49,-62.3912,-11.8244,0.1971,0.7,0.0,3.9688,0.0,0.0,0.0594,0.0
50,-62.2282,-11.8577,0.2002,0.7,0.0,4.0016,0.0,0.0,0.0641,0.0
51,-62.6349,-11.8865,0.2034,0.7,0.0,4.0359,0.0,0.0,0.0688,0.0
52,-62.2393,-11.7773,0.2064,0.7,0.0,3.9766,0.0,0.0,0.0734,0.0
53,-62.3235,-11.8353,0.2095,0.7,0.0,3.9406,0.0,0.0,0.0781,0.0
54,-61.5306,-11.739,0.2126,0.7,0.0,4.0312,0.0,0.0,0.0828,0.0
55,-62.7283,-11.9196,0.2156,0.7,0.0,4.0547,0.0,0.0,0.0891,0.0
56,-61.7422,-11.8096,0.2185,0.7,0.0,4.0562,0.0,0.0,0.0938,0.0
57,-62.1008,-11.8209,0.2214,0.7,0.0,4.0281,0.0,0.0,0.0984,0.0
58,-62.0101,-11.8226,0.2243,0.7,0.0,4.0328,0.0,0.0,0.1047,0.0
59,-62.5382,-11.7903,0.2272,0.7,0.0,3.9281,0.0,0.0,0.1109,0.0
60,-62.0206,-11.8383,0.23,0.7,0.0,4.0156,0.0,0.0,0.1156,0.0
61,-62.5342,-11.811,0.2328,0.7,0.0,4.0938,0.0,0.0,0.1219,0.0
62,-62.9191,-11.8428,0.2356,0.7,0.0,3.9828,0.0,0.0,0.1281,0.0
63,-61.6816,-11.8708,0.2383,0.7,0.0,3.9719,0.0,0.0,0.1344,0.0
64,-62.8972,-11.8432,0.2411,0.7,0.0,4.0016,0.0,0.0,0.1406,0.0
65,-62.1267,-11.8259,0.2438,0.7,0.0,4.0047,0.0,0.0,0.1469,0.0
66,-62.5876,-11.7906,0.2464,0.7,0.0,4.075,0.0,0.0,0.1531,0.0
67,-62.2744,-11.7813,0.249,0.7,0.0,4.0312,0.0,0.0,0.1609,0.0
68,-61.9256,-11.8077,0.2516,0.7,0.0,4.0219,0.0,0.0,0.1672,0.0
69,-61.9573,-11.8272,0.2542,0.7,0.0,3.9484,0.0,0.0,0.1734,0.0
70,-62.5181,-11.8629,0.2568,0.7,0.0,4.0625,0.0,0.0,0.1812,0.0
71,-62.3597,-11.7745,0.2594,0.7,0.0,3.9984,0.0,0.0,0.1875,0.0
72,-62.2036,-11.8192,0.2619,0.7,0.0,4.0281,0.0,0.0,0.1953,0.0
73,-62.0222,-11.8799,0.2643,0.7,0.0,4.025,0.0,0.0,0.2016,0.0
74,-62.0251,-11.8367,0.2668,0.7,0.0,3.9578,0.0,0.0,0.2094,0.0
75,-62.8404,-11.7915,0.2693,0.7,0.0,4.0109,0.0,0.0,0.2172,0.0
76,-62.3848,-11.7783,0.2717,0.7,0.0,4.0,0.0,0.0,0.225,0.0
77,-62.3032,-11.7327,0.2741,0.7,0.0,4.0562,0.0,0.0,0.2312,0.0
78,-62.0835,-11.8238,0.2764,0.7,0.0,4.0031,0.0,0.0,0.2391,0.0
79,-61.6607,-11.7989,0.2787,0.7,0.0,4.0031,0.0,0.0,0.2469,0.0
80,-61.9703,-11.8956,0.281,0.7,0.0,4.0266,0.0,0.0,0.2547,0.0
81,-62.5857,-11.836,0.2834,0.7,0.0,4.0156,0.0,0.0,0.2625,0.0
82,-62.4397,-11.8535,0.2856,0.7,0.0,4.0812,0.0,0.0,0.2703,0.0
83,-62.6314,-11.7876,0.2879,0.7,0.0,3.9812,0.0,0.0,0.2797,0.0
84,-62.4511,-11.7961,0.2902,0.7,0.0,3.9953,0.0,0.0,0.2875,0.0
85,-62.1885,-11.7963,0.2924,0.7,0.0,4.0266,0.0,0.0,0.2953,0.0
86,-62.0528,-11.8537,0.2946,0.7,0.0,3.9547,0.0,0.0,0.3031,0.0
87,-61.7699,-11.833,0.2967,0.7,0.0,3.9812,0.0,0.0,0.3125,0.0
88,-62.3844,-11.8207,0.2988,0.7,0.0,3.9922,0.0,0.0,0.3203,0.0
89,-62.513,-11.7768,0.301,0.7,0.0,4.0188,0.0,0.0,0.3281,0.0
90,-62.3495,-11.8656,0.303,0.7,0.0,3.9953,0.0,0.0,0.3375,0.0
91,-62.3012,-11.8729,0.305,0.7,0.0,4.0359,0.0,0.0,0.3453,0.0
92,-62.0528,-11.8194,0.3071,0.7,0.0,3.9266,0.0,0.0,0.3547,0.0
93,-62.0139,-11.7913,0.3092,0.7,0.0,4.0375,0.0,0.0,0.3625,0.0
94,-62.3986,-11.8184,0.3111,0.7,0.0,4.0594,0.0,0.0,0.3719,0.0
95,-62.441,-11.7649,0.3131,0.7,0.0,4.0328,0.0,0.0,0.3812,0.0
96,-62.166,-11.7975,0.315,0.7,0.0,4.0703,0.0,0.0,0.3891,0.0
97,-62.65,-11.8385,0.3169,0.7,0.0,4.0203,0.0,0.0,0.3984,0.0
98,-62.1401,-11.8205,0.3189,0.7,0.0,3.9453,0.0,0.0,0.4078,0.0
99,-61.9947,-11.8731,0.3208,0.7,0.0,4.0266,0.0,0.0,0.4156,0.0
100,-62.7707,-11.8283,0.3227,0.7,0.0,3.9641,0.0,0.0,0.425,0.0
101,-62.1863,-11.8196,0.3245,0.7,0.0,4.0109,0.0,0.0,0.4344,0.0
102,-61.7863,-11.907,0.3263,0.7,0.0,4.0359,0.0,0.0,0.4438,0.0
103,-61.6199,-11.9175,0.3282,0.7,0.0,3.9688,0.0,0.0,0.4531,0.0
104,-62.3847,-11.768,0.3301,0.7,0.0,3.9828,0.0,0.0,0.4625,0.0
105,-61.3455,-11.7935,0.3318,0.7,0.0,4.0234,0.0,0.0,0.4719,0.0
106,-61.8466,-11.7817,0.3336,0.7,0.0,3.9938,0.0,0.0,0.4797,0.0
107,-62.3325,-11.8733,0.3354,0.7,0.0,4.0297,0.0,0.0,0.4891,0.0
108,-62.2991,-11.8708,0.3371,0.7,0.0,4.0234,0.0,0.0,0.4984,0.0
109,-62.4005,-11.832,0.3389,0.7,0.0,4.0094,0.0,0.0,0.5078,0.0
110,-62.3826,-11.8073,0.3407,0.7,0.0,3.9875,0.0,0.0,0.5172,0.0
111,-62.1797,-11.8769,0.3424,0.7,0.0,3.9406,0.0,0.0,0.5266,0.0
112,-61.8447,-11.8654,0.344,0.7,0.0,4.0016,0.0,0.0,0.5375,0.0
113,-62.0434,-11.7717,0.3457,0.7,0.0,4.0141,0.0,0.0,0.5469,0.0
114,-61.8615,-11.8389,0.3473,0.7,0.0,4.0781,0.0,0.0,0.5562,0.0
115,-62.6019,-11.8588,0.3489,0.7,0.0,3.9781,0.0,0.0,0.5656,0.0
116,-61.7546,-11.8753,0.3505,0.7,0.0,4.0047,0.0,0.0,0.575,0.0
117,-62.4609,-11.8717,0.3522,0.7,0.0,3.9219,0.0,0.0,0.5844,0.0
118,-62.371,-11.905,0.3538,0.7,0.0,4.0547,0.0,0.0,0.5938,0.0
119,-62.0625,-11.9069,0.3553,0.7,0.0,4.0438,0.0,0.0,0.6031,0.0
120,-62.5009,-11.7781,0.3569,0.7,0.0,4.0422,0.0,0.0,0.6141,0.0
121,-62.2923,-11.8507,0.3584,0.7,0.0,4.0109,0.0,0.0,0.6234,0.0
122,-62.5012,-11.845,0.3599,0.7,0.0,3.9969,0.0,0.0,0.6328,0.0
123,-62.1833,-11.831,0.3614,0.7,0.0,3.9594,0.0,0.0,0.6422,0.0
124,-62.2433,-11.8011,0.3629,0.7,0.0,3.9484,0.0,0.0,0.6531,0.0
125,-62.1013,-11.8709,0.3644,0.7,0.0,4.0328,0.0,0.0,0.6625,0.0
126,-61.8597,-11.9132,0.3659,0.7,0.0,4.0359,0.0,0.0,0.6719,0.0
127,-62.406,-11.8205,0.3673,0.7,0.0,4.1203,0.0,0.0,0.6812,0.0
