TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.11341 49.26928 142.14553 2933.0
0.0 0.0 0.0 55.11341 49.26928 142.14553 2933.0
0.0 2.0 2.0 27.70016 25.07024 88.21251 9.0
0.0 2.0 0.0 55.11341 49.26928 142.14553 9.0
0.0 4.0 4.0 72.15857 108.25669 139.82141 23.0
0.0 4.0 0.0 55.11341 49.26928 142.14553 23.0
0.0 16.0 16.0 37.03611 38.68109 124.38319 1027.0
0.0 16.0 0.0 55.11341 49.26928 142.14553 1027.0
0.0 22.0 22.0 25.16346 80.06587 119.52316 497.0
0.0 22.0 0.0 55.11341 49.26928 142.14553 497.0
0.0 24.0 24.0 107.80794 87.20384 149.12294 16.0
0.0 24.0 0.0 55.11341 49.26928 142.14553 16.0
0.0 26.0 26.0 131.84491 45.1089 139.20178 2.0
0.0 26.0 0.0 55.11341 49.26928 142.14553 2.0
0.0 27.0 27.0 18.73285 45.48821 103.87384 41.0
0.0 27.0 0.0 55.11341 49.26928 142.14553 41.0
0.0 28.0 28.0 83.59048 39.64158 143.43561 945.0
0.0 28.0 0.0 55.11341 49.26928 142.14553 945.0
0.0 29.0 29.0 122.66339 20.69959 121.4103 1.0
0.0 29.0 0.0 55.11341 49.26928 142.14553 1.0
0.0 33.0 33.0 97.61188 49.8564 149.22782 240.0
0.0 33.0 0.0 55.11341 49.26928 142.14553 240.0
0.0 36.0 36.0 51.11487 19.26986 119.29344 343.0
0.0 36.0 0.0 55.11341 49.26928 142.14553 343.0
0.0 37.0 37.0 79.96179 11.0889 113.8357 83.0
0.0 37.0 0.0 55.11341 49.26928 142.14553 83.0
0.0 38.0 38.0 88.6543 68.23536 152.64217 330.0
0.0 38.0 0.0 55.11341 49.26928 142.14553 330.0
0.0 41.0 41.0 59.62238 125.65098 122.69324 4.0
0.0 41.0 0.0 55.11341 49.26928 142.14553 4.0
0.0 42.0 42.0 56.48884 85.16513 144.92334 820.0
0.0 42.0 0.0 55.11341 49.26928 142.14553 820.0
0.0 44.0 44.0 70.61138 22.73674 131.4175 437.0
0.0 44.0 0.0 55.11341 49.26928 142.14553 437.0
1.0 1.0 1.0 66.44808 89.39463 7.68734 7711.0
1.0 1.0 1.0 66.44808 89.39463 7.68734 7711.0
1.0 5.0 5.0 36.42746 130.19036 82.1095 24.0
1.0 5.0 1.0 66.44808 89.39463 7.68734 24.0
1.0 8.0 8.0 108.58608 85.34121 38.89465 1405.0
1.0 8.0 1.0 66.44808 89.39463 7.68734 1405.0
1.0 11.0 11.0 48.27333 14.27882 56.43655 26.0
1.0 11.0 1.0 66.44808 89.39463 7.68734 26.0
1.0 14.0 14.0 128.51419 115.95 40.41702 46.0
1.0 14.0 1.0 66.44808 89.39463 7.68734 46.0
1.0 19.0 19.0 66.66026 15.34064 45.87393 27.0
1.0 19.0 1.0 66.44808 89.39463 7.68734 27.0
1.0 20.0 20.0 85.34223 53.71502 22.59311 1791.0
1.0 20.0 1.0 66.44808 89.39463 7.68734 1791.0
1.0 21.0 21.0 27.93854 77.84417 19.64404 1077.0
1.0 21.0 1.0 66.44808 89.39463 7.68734 1077.0
1.0 30.0 30.0 88.72821 139.84245 62.89523 292.0
1.0 30.0 1.0 66.44808 89.39463 7.68734 292.0
1.0 31.0 31.0 121.6922 39.37334 36.02209 8.0
1.0 31.0 1.0 66.44808 89.39463 7.68734 8.0
1.0 39.0 39.0 21.96123 50.01598 32.71085 250.0
1.0 39.0 1.0 66.44808 89.39463 7.68734 250.0
1.0 40.0 40.0 83.31393 23.5449 42.26961 12.0
1.0 40.0 1.0 66.44808 89.39463 7.68734 12.0
1.0 45.0 45.0 35.11989 116.36565 28.53947 1430.0
1.0 45.0 1.0 66.44808 89.39463 7.68734 1430.0
1.0 46.0 46.0 114.89808 130.46373 52.97055 139.0
1.0 46.0 1.0 66.44808 89.39463 7.68734 139.0
2.0 0.0 0.0 55.11341 49.26928 142.14553 9.0
2.0 0.0 2.0 27.70016 25.07024 88.21251 9.0
2.0 2.0 2.0 27.70016 25.07024 88.21251 4997.0
2.0 2.0 2.0 27.70016 25.07024 88.21251 4997.0
2.0 3.0 3.0 83.09979 3.82479 87.89492 253.0
2.0 3.0 2.0 27.70016 25.07024 88.21251 253.0
2.0 6.0 6.0 5.45182 84.87569 74.35428 345.0
2.0 6.0 2.0 27.70016 25.07024 88.21251 345.0
2.0 11.0 11.0 48.27333 14.27882 56.43655 1091.0
2.0 11.0 2.0 27.70016 25.07024 88.21251 1091.0
2.0 13.0 13.0 21.95137 31.00736 56.2811 1013.0
2.0 13.0 2.0 27.70016 25.07024 88.21251 1013.0
2.0 16.0 16.0 37.03611 38.68109 124.38319 635.0
2.0 16.0 2.0 27.70016 25.07024 88.21251 635.0
2.0 19.0 19.0 66.66026 15.34064 45.87393 16.0
2.0 19.0 2.0 27.70016 25.07024 88.21251 16.0
2.0 22.0 22.0 25.16346 80.06587 119.52316 90.0
2.0 22.0 2.0 27.70016 25.07024 88.21251 90.0
2.0 27.0 27.0 18.73285 45.48821 103.87384 1228.0
2.0 27.0 2.0 27.70016 25.07024 88.21251 1228.0
2.0 28.0 28.0 83.59048 39.64158 143.43561 1.0
2.0 28.0 2.0 27.70016 25.07024 88.21251 1.0
2.0 36.0 36.0 51.11487 19.26986 119.29344 462.0
2.0 36.0 2.0 27.70016 25.07024 88.21251 462.0
2.0 37.0 37.0 79.96179 11.0889 113.8357 361.0
2.0 37.0 2.0 27.70016 25.07024 88.21251 361.0
2.0 39.0 39.0 21.96123 50.01598 32.71085 123.0
2.0 39.0 2.0 27.70016 25.07024 88.21251 123.0
2.0 40.0 40.0 83.31393 23.5449 42.26961 1.0
2.0 40.0 2.0 27.70016 25.07024 88.21251 1.0
2.0 44.0 44.0 70.61138 22.73674 131.4175 32.0
2.0 44.0 2.0 27.70016 25.07024 88.21251 32.0
3.0 0.0 0.0 55.11341 49.26928 142.14553 1.0
3.0 0.0 3.0 83.09979 3.82479 87.89492 1.0
3.0 2.0 2.0 27.70016 25.07024 88.21251 224.0
3.0 2.0 3.0 83.09979 3.82479 87.89492 224.0
3.0 3.0 3.0 83.09979 3.82479 87.89492 5165.0
3.0 3.0 3.0 83.09979 3.82479 87.89492 5165.0
3.0 7.0 7.0 121.76165 13.45148 56.9595 172.0
3.0 7.0 3.0 83.09979 3.82479 87.89492 172.0
3.0 10.0 10.0 97.43886 3.98878 61.33912 1298.0
3.0 10.0 3.0 83.09979 3.82479 87.89492 1298.0
3.0 11.0 11.0 48.27333 14.27882 56.43655 786.0
3.0 11.0 3.0 83.09979 3.82479 87.89492 786.0
3.0 13.0 13.0 21.95137 31.00736 56.2811 8.0
3.0 13.0 3.0 83.09979 3.82479 87.89492 8.0
3.0 15.0 15.0 144.81026 26.40606 64.48623 21.0
3.0 15.0 3.0 83.09979 3.82479 87.89492 21.0
3.0 16.0 16.0 37.03611 38.68109 124.38319 19.0
3.0 16.0 3.0 83.09979 3.82479 87.89492 19.0
3.0 17.0 17.0 122.97329 11.06101 94.70684 975.0
3.0 17.0 3.0 83.09979 3.82479 87.89492 975.0
3.0 18.0 18.0 159.41528 25.00846 93.71486 2.0
3.0 18.0 3.0 83.09979 3.82479 87.89492 2.0
3.0 19.0 19.0 66.66026 15.34064 45.87393 390.0
3.0 19.0 3.0 83.09979 3.82479 87.89492 390.0
3.0 26.0 26.0 131.84491 45.1089 139.20178 5.0
3.0 26.0 3.0 83.09979 3.82479 87.89492 5.0
3.0 27.0 27.0 18.73285 45.48821 103.87384 2.0
3.0 27.0 3.0 83.09979 3.82479 87.89492 2.0
3.0 28.0 28.0 83.59048 39.64158 143.43561 7.0
3.0 28.0 3.0 83.09979 3.82479 87.89492 7.0
3.0 29.0 29.0 122.66339 20.69959 121.4103 173.0
3.0 29.0 3.0 83.09979 3.82479 87.89492 173.0
3.0 31.0 31.0 121.6922 39.37334 36.02209 2.0
3.0 31.0 3.0 83.09979 3.82479 87.89492 2.0
3.0 33.0 33.0 97.61188 49.8564 149.22782 1.0
3.0 33.0 3.0 83.09979 3.82479 87.89492 1.0
3.0 36.0 36.0 51.11487 19.26986 119.29344 134.0
3.0 36.0 3.0 83.09979 3.82479 87.89492 134.0
3.0 37.0 37.0 79.96179 11.0889 113.8357 1935.0
3.0 37.0 3.0 83.09979 3.82479 87.89492 1935.0
3.0 40.0 40.0 83.31393 23.5449 42.26961 142.0
3.0 40.0 3.0 83.09979 3.82479 87.89492 142.0
3.0 44.0 44.0 70.61138 22.73674 131.4175 51.0
3.0 44.0 3.0 83.09979 3.82479 87.89492 51.0
4.0 0.0 0.0 55.11341 49.26928 142.14553 21.0
4.0 0.0 4.0 72.15857 108.25669 139.82141 21.0
4.0 4.0 4.0 72.15857 108.25669 139.82141 5025.0
4.0 4.0 4.0 72.15857 108.25669 139.82141 5025.0
4.0 5.0 5.0 36.42746 130.19036 82.1095 80.0
4.0 5.0 4.0 72.15857 108.25669 139.82141 80.0
4.0 6.0 6.0 5.45182 84.87569 74.35428 2.0
4.0 6.0 4.0 72.15857 108.25669 139.82141 2.0
4.0 9.0 9.0 78.3812 140.08977 102.32279 227.0
4.0 9.0 4.0 72.15857 108.25669 139.82141 227.0
4.0 16.0 16.0 37.03611 38.68109 124.38319 1.0
4.0 16.0 4.0 72.15857 108.25669 139.82141 1.0
4.0 22.0 22.0 25.16346 80.06587 119.52316 369.0
4.0 22.0 4.0 72.15857 108.25669 139.82141 369.0
4.0 24.0 24.0 107.80794 87.20384 149.12294 1268.0
4.0 24.0 4.0 72.15857 108.25669 139.82141 1268.0
4.0 28.0 28.0 83.59048 39.64158 143.43561 5.0
4.0 28.0 4.0 72.15857 108.25669 139.82141 5.0
4.0 33.0 33.0 97.61188 49.8564 149.22782 5.0
4.0 33.0 4.0 72.15857 108.25669 139.82141 5.0
4.0 34.0 34.0 127.73821 111.24671 129.57875 660.0
4.0 34.0 4.0 72.15857 108.25669 139.82141 660.0
4.0 35.0 35.0 147.51789 121.29403 95.6755 2.0
4.0 35.0 4.0 72.15857 108.25669 139.82141 2.0
4.0 38.0 38.0 88.6543 68.23536 152.64217 190.0
4.0 38.0 4.0 72.15857 108.25669 139.82141 190.0
4.0 41.0 41.0 59.62238 125.65098 122.69324 2142.0
4.0 41.0 4.0 72.15857 108.25669 139.82141 2142.0
4.0 42.0 42.0 56.48884 85.16513 144.92334 1686.0
4.0 42.0 4.0 72.15857 108.25669 139.82141 1686.0
4.0 43.0 43.0 102.29451 137.48337 99.63936 69.0
4.0 43.0 4.0 72.15857 108.25669 139.82141 69.0
4.0 45.0 45.0 35.11989 116.36565 28.53947 1.0
4.0 45.0 4.0 72.15857 108.25669 139.82141 1.0
5.0 1.0 1.0 66.44808 89.39463 7.68734 21.0
5.0 1.0 5.0 36.42746 130.19036 82.1095 21.0
5.0 4.0 4.0 72.15857 108.25669 139.82141 108.0
5.0 4.0 5.0 36.42746 130.19036 82.1095 108.0
5.0 5.0 5.0 36.42746 130.19036 82.1095 15870.0
5.0 5.0 5.0 36.42746 130.19036 82.1095 15870.0
5.0 6.0 6.0 5.45182 84.87569 74.35428 1565.0
5.0 6.0 5.0 36.42746 130.19036 82.1095 1565.0
5.0 8.0 8.0 108.58608 85.34121 38.89465 10.0
5.0 8.0 5.0 36.42746 130.19036 82.1095 10.0
5.0 9.0 9.0 78.3812 140.08977 102.32279 1208.0
5.0 9.0 5.0 36.42746 130.19036 82.1095 1208.0
5.0 21.0 21.0 27.93854 77.84417 19.64404 12.0
5.0 21.0 5.0 36.42746 130.19036 82.1095 12.0
5.0 22.0 22.0 25.16346 80.06587 119.52316 975.0
5.0 22.0 5.0 36.42746 130.19036 82.1095 975.0
5.0 30.0 30.0 88.72821 139.84245 62.89523 1452.0
5.0 30.0 5.0 36.42746 130.19036 82.1095 1452.0
5.0 34.0 34.0 127.73821 111.24671 129.57875 1.0
5.0 34.0 5.0 36.42746 130.19036 82.1095 1.0
5.0 41.0 41.0 59.62238 125.65098 122.69324 1869.0
5.0 41.0 5.0 36.42746 130.19036 82.1095 1869.0
5.0 42.0 42.0 56.48884 85.16513 144.92334 39.0
5.0 42.0 5.0 36.42746 130.19036 82.1095 39.0
5.0 43.0 43.0 102.29451 137.48337 99.63936 89.0
5.0 43.0 5.0 36.42746 130.19036 82.1095 89.0
5.0 45.0 45.0 35.11989 116.36565 28.53947 1507.0
5.0 45.0 5.0 36.42746 130.19036 82.1095 1507.0
5.0 46.0 46.0 114.89808 130.46373 52.97055 13.0
5.0 46.0 5.0 36.42746 130.19036 82.1095 13.0
6.0 1.0 1.0 66.44808 89.39463 7.68734 1.0
6.0 1.0 6.0 5.45182 84.87569 74.35428 1.0
6.0 2.0 2.0 27.70016 25.07024 88.21251 389.0
6.0 2.0 6.0 5.45182 84.87569 74.35428 389.0
6.0 5.0 5.0 36.42746 130.19036 82.1095 1653.0
6.0 5.0 6.0 5.45182 84.87569 74.35428 1653.0
6.0 6.0 6.0 5.45182 84.87569 74.35428 11418.0
6.0 6.0 6.0 5.45182 84.87569 74.35428 11418.0
6.0 11.0 11.0 48.27333 14.27882 56.43655 3.0
6.0 11.0 6.0 5.45182 84.87569 74.35428 3.0
6.0 13.0 13.0 21.95137 31.00736 56.2811 306.0
6.0 13.0 6.0 5.45182 84.87569 74.35428 306.0
6.0 16.0 16.0 37.03611 38.68109 124.38319 14.0
6.0 16.0 6.0 5.45182 84.87569 74.35428 14.0
6.0 21.0 21.0 27.93854 77.84417 19.64404 565.0
6.0 21.0 6.0 5.45182 84.87569 74.35428 565.0
6.0 22.0 22.0 25.16346 80.06587 119.52316 1666.0
6.0 22.0 6.0 5.45182 84.87569 74.35428 1666.0
6.0 27.0 27.0 18.73285 45.48821 103.87384 691.0
6.0 27.0 6.0 5.45182 84.87569 74.35428 691.0
6.0 39.0 39.0 21.96123 50.01598 32.71085 1036.0
6.0 39.0 6.0 5.45182 84.87569 74.35428 1036.0
6.0 41.0 41.0 59.62238 125.65098 122.69324 28.0
6.0 41.0 6.0 5.45182 84.87569 74.35428 28.0
6.0 42.0 42.0 56.48884 85.16513 144.92334 1.0
6.0 42.0 6.0 5.45182 84.87569 74.35428 1.0
6.0 45.0 45.0 35.11989 116.36565 28.53947 731.0
6.0 45.0 6.0 5.45182 84.87569 74.35428 731.0
7.0 3.0 3.0 83.09979 3.82479 87.89492 182.0
7.0 3.0 7.0 121.76165 13.45148 56.9595 182.0
7.0 7.0 7.0 121.76165 13.45148 56.9595 3042.0
7.0 7.0 7.0 121.76165 13.45148 56.9595 3042.0
7.0 8.0 8.0 108.58608 85.34121 38.89465 6.0
7.0 8.0 7.0 121.76165 13.45148 56.9595 6.0
7.0 10.0 10.0 97.43886 3.98878 61.33912 1147.0
7.0 10.0 7.0 121.76165 13.45148 56.9595 1147.0
7.0 11.0 11.0 48.27333 14.27882 56.43655 1.0
7.0 11.0 7.0 121.76165 13.45148 56.9595 1.0
7.0 15.0 15.0 144.81026 26.40606 64.48623 1199.0
7.0 15.0 7.0 121.76165 13.45148 56.9595 1199.0
7.0 17.0 17.0 122.97329 11.06101 94.70684 682.0
7.0 17.0 7.0 121.76165 13.45148 56.9595 682.0
7.0 18.0 18.0 159.41528 25.00846 93.71486 35.0
7.0 18.0 7.0 121.76165 13.45148 56.9595 35.0
7.0 19.0 19.0 66.66026 15.34064 45.87393 17.0
7.0 19.0 7.0 121.76165 13.45148 56.9595 17.0
7.0 20.0 20.0 85.34223 53.71502 22.59311 39.0
7.0 20.0 7.0 121.76165 13.45148 56.9595 39.0
7.0 23.0 23.0 173.52763 43.63628 76.51579 7.0
7.0 23.0 7.0 121.76165 13.45148 56.9595 7.0
7.0 26.0 26.0 131.84491 45.1089 139.20178 1.0
7.0 26.0 7.0 121.76165 13.45148 56.9595 1.0
7.0 29.0 29.0 122.66339 20.69959 121.4103 13.0
7.0 29.0 7.0 121.76165 13.45148 56.9595 13.0
7.0 31.0 31.0 121.6922 39.37334 36.02209 1160.0
7.0 31.0 7.0 121.76165 13.45148 56.9595 1160.0
7.0 32.0 32.0 156.85392 89.22558 57.93604 2.0
7.0 32.0 7.0 121.76165 13.45148 56.9595 2.0
7.0 37.0 37.0 79.96179 11.0889 113.8357 8.0
7.0 37.0 7.0 121.76165 13.45148 56.9595 8.0
7.0 40.0 40.0 83.31393 23.5449 42.26961 257.0
7.0 40.0 7.0 121.76165 13.45148 56.9595 257.0
8.0 1.0 1.0 66.44808 89.39463 7.68734 1163.0
8.0 1.0 8.0 108.58608 85.34121 38.89465 1163.0
8.0 5.0 5.0 36.42746 130.19036 82.1095 10.0
8.0 5.0 8.0 108.58608 85.34121 38.89465 10.0
8.0 7.0 7.0 121.76165 13.45148 56.9595 4.0
8.0 7.0 8.0 108.58608 85.34121 38.89465 4.0
8.0 8.0 8.0 108.58608 85.34121 38.89465 21785.0
8.0 8.0 8.0 108.58608 85.34121 38.89465 21785.0
8.0 9.0 9.0 78.3812 140.08977 102.32279 1.0
8.0 9.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 12.0 12.0 179.79409 86.47319 84.8962 7.0
8.0 12.0 8.0 108.58608 85.34121 38.89465 7.0
8.0 14.0 14.0 128.51419 115.95 40.41702 2068.0
8.0 14.0 8.0 108.58608 85.34121 38.89465 2068.0
8.0 15.0 15.0 144.81026 26.40606 64.48623 41.0
8.0 15.0 8.0 108.58608 85.34121 38.89465 41.0
8.0 20.0 20.0 85.34223 53.71502 22.59311 2465.0
8.0 20.0 8.0 108.58608 85.34121 38.89465 2465.0
8.0 21.0 21.0 27.93854 77.84417 19.64404 1.0
8.0 21.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 23.0 23.0 173.52763 43.63628 76.51579 7.0
8.0 23.0 8.0 108.58608 85.34121 38.89465 7.0
8.0 24.0 24.0 107.80794 87.20384 149.12294 1.0
8.0 24.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 30.0 30.0 88.72821 139.84245 62.89523 457.0
8.0 30.0 8.0 108.58608 85.34121 38.89465 457.0
8.0 31.0 31.0 121.6922 39.37334 36.02209 1472.0
8.0 31.0 8.0 108.58608 85.34121 38.89465 1472.0
8.0 32.0 32.0 156.85392 89.22558 57.93604 1143.0
8.0 32.0 8.0 108.58608 85.34121 38.89465 1143.0
8.0 35.0 35.0 147.51789 121.29403 95.6755 1.0
8.0 35.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 40.0 40.0 83.31393 23.5449 42.26961 22.0
8.0 40.0 8.0 108.58608 85.34121 38.89465 22.0
8.0 41.0 41.0 59.62238 125.65098 122.69324 1.0
8.0 41.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 43.0 43.0 102.29451 137.48337 99.63936 1.0
8.0 43.0 8.0 108.58608 85.34121 38.89465 1.0
8.0 45.0 45.0 35.11989 116.36565 28.53947 86.0
8.0 45.0 8.0 108.58608 85.34121 38.89465 86.0
8.0 46.0 46.0 114.89808 130.46373 52.97055 820.0
8.0 46.0 8.0 108.58608 85.34121 38.89465 820.0
9.0 4.0 4.0 72.15857 108.25669 139.82141 238.0
9.0 4.0 9.0 78.3812 140.08977 102.32279 238.0
9.0 5.0 5.0 36.42746 130.19036 82.1095 1117.0
9.0 5.0 9.0 78.3812 140.08977 102.32279 1117.0
9.0 9.0 9.0 78.3812 140.08977 102.32279 3538.0
9.0 9.0 9.0 78.3812 140.08977 102.32279 3538.0
9.0 24.0 24.0 107.80794 87.20384 149.12294 21.0
9.0 24.0 9.0 78.3812 140.08977 102.32279 21.0
9.0 30.0 30.0 88.72821 139.84245 62.89523 920.0
9.0 30.0 9.0 78.3812 140.08977 102.32279 920.0
9.0 34.0 34.0 127.73821 111.24671 129.57875 505.0
9.0 34.0 9.0 78.3812 140.08977 102.32279 505.0
9.0 35.0 35.0 147.51789 121.29403 95.6755 17.0
9.0 35.0 9.0 78.3812 140.08977 102.32279 17.0
9.0 41.0 41.0 59.62238 125.65098 122.69324 1633.0
9.0 41.0 9.0 78.3812 140.08977 102.32279 1633.0
9.0 43.0 43.0 102.29451 137.48337 99.63936 1617.0
9.0 43.0 9.0 78.3812 140.08977 102.32279 1617.0
9.0 45.0 45.0 35.11989 116.36565 28.53947 3.0
9.0 45.0 9.0 78.3812 140.08977 102.32279 3.0
9.0 46.0 46.0 114.89808 130.46373 52.97055 3.0
9.0 46.0 9.0 78.3812 140.08977 102.32279 3.0
10.0 2.0 2.0 27.70016 25.07024 88.21251 4.0
10.0 2.0 10.0 97.43886 3.98878 61.33912 4.0
10.0 3.0 3.0 83.09979 3.82479 87.89492 1217.0
10.0 3.0 10.0 97.43886 3.98878 61.33912 1217.0
10.0 7.0 7.0 121.76165 13.45148 56.9595 1198.0
10.0 7.0 10.0 97.43886 3.98878 61.33912 1198.0
10.0 10.0 10.0 97.43886 3.98878 61.33912 2995.0
10.0 10.0 10.0 97.43886 3.98878 61.33912 2995.0
10.0 11.0 11.0 48.27333 14.27882 56.43655 144.0
10.0 11.0 10.0 97.43886 3.98878 61.33912 144.0
10.0 15.0 15.0 144.81026 26.40606 64.48623 78.0
10.0 15.0 10.0 97.43886 3.98878 61.33912 78.0
10.0 17.0 17.0 122.97329 11.06101 94.70684 428.0
10.0 17.0 10.0 97.43886 3.98878 61.33912 428.0
10.0 18.0 18.0 159.41528 25.00846 93.71486 2.0
10.0 18.0 10.0 97.43886 3.98878 61.33912 2.0
10.0 19.0 19.0 66.66026 15.34064 45.87393 450.0
10.0 19.0 10.0 97.43886 3.98878 61.33912 450.0
10.0 20.0 20.0 85.34223 53.71502 22.59311 34.0
10.0 20.0 10.0 97.43886 3.98878 61.33912 34.0
10.0 29.0 29.0 122.66339 20.69959 121.4103 5.0
10.0 29.0 10.0 97.43886 3.98878 61.33912 5.0
10.0 31.0 31.0 121.6922 39.37334 36.02209 307.0
