TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.07109 49.26403 142.12253 3050.0
0.0 0.0 0.0 55.07109 49.26403 142.12253 3050.0
0.0 2.0 2.0 27.59342 25.15671 88.08881 8.0
0.0 2.0 0.0 55.07109 49.26403 142.12253 8.0
0.0 4.0 4.0 72.16514 108.27578 139.80027 22.0
0.0 4.0 0.0 55.07109 49.26403 142.12253 22.0
0.0 16.0 16.0 37.03462 38.78154 124.45686 1089.0
0.0 16.0 0.0 55.07109 49.26403 142.12253 1089.0
0.0 22.0 22.0 25.09103 80.09657 119.42614 512.0
0.0 22.0 0.0 55.07109 49.26403 142.12253 512.0
0.0 24.0 24.0 107.81461 87.21754 149.12491 13.0
0.0 24.0 0.0 55.07109 49.26403 142.12253 13.0
0.0 26.0 26.0 131.95128 45.17423 139.18931 1.0
0.0 26.0 0.0 55.07109 49.26403 142.12253 1.0
0.0 27.0 27.0 18.68714 45.49199 103.78856 39.0
0.0 27.0 0.0 55.07109 49.26403 142.12253 39.0
0.0 28.0 28.0 83.6996 39.52338 143.3832 1000.0
0.0 28.0 0.0 55.07109 49.26403 142.12253 1000.0
0.0 29.0 29.0 122.75594 20.6861 121.33308 1.0
0.0 29.0 0.0 55.07109 49.26403 142.12253 1.0
0.0 33.0 33.0 97.5535 49.88077 149.22905 246.0
0.0 33.0 0.0 55.07109 49.26403 142.12253 246.0
0.0 36.0 36.0 51.10724 19.29533 119.33901 382.0
0.0 36.0 0.0 55.07109 49.26403 142.12253 382.0
0.0 37.0 37.0 80.00583 11.0867 113.83984 75.0
0.0 37.0 0.0 55.07109 49.26403 142.12253 75.0
0.0 38.0 38.0 88.66933 68.26643 152.64048 337.0
0.0 38.0 0.0 55.07109 49.26403 142.12253 337.0
0.0 41.0 41.0 59.6128 125.74074 122.62568 3.0
0.0 41.0 0.0 55.07109 49.26403 142.12253 3.0
0.0 42.0 42.0 56.47428 85.15006 144.91398 843.0
0.0 42.0 0.0 55.07109 49.26403 142.12253 843.0
0.0 44.0 44.0 70.58149 22.7831 131.45006 462.0
0.0 44.0 0.0 55.07109 49.26403 142.12253 462.0
1.0 1.0 1.0 66.4231 89.53589 7.67609 8493.0
1.0 1.0 1.0 66.4231 89.53589 7.67609 8493.0
1.0 5.0 5.0 36.28628 130.10465 82.06559 24.0
1.0 5.0 1.0 66.4231 89.53589 7.67609 24.0
1.0 8.0 8.0 108.50695 85.48276 38.84956 1453.0
1.0 8.0 1.0 66.4231 89.53589 7.67609 1453.0
1.0 11.0 11.0 48.31033 14.24052 56.46703 27.0
1.0 11.0 1.0 66.4231 89.53589 7.67609 27.0
1.0 14.0 14.0 128.51691 115.94063 40.399 43.0
1.0 14.0 1.0 66.4231 89.53589 7.67609 43.0
1.0 19.0 19.0 66.6154 15.42997 45.77415 25.0
1.0 19.0 1.0 66.4231 89.53589 7.67609 25.0
1.0 20.0 20.0 85.23048 53.71089 22.50389 1851.0
1.0 20.0 1.0 66.4231 89.53589 7.67609 1851.0
1.0 21.0 21.0 27.94634 77.98959 19.62755 1153.0
1.0 21.0 1.0 66.4231 89.53589 7.67609 1153.0
1.0 30.0 30.0 88.58605 139.84451 62.80394 308.0
1.0 30.0 1.0 66.4231 89.53589 7.67609 308.0
1.0 31.0 31.0 121.72475 39.2986 36.04418 5.0
1.0 31.0 1.0 66.4231 89.53589 7.67609 5.0
1.0 39.0 39.0 21.81987 50.14861 32.82563 252.0
1.0 39.0 1.0 66.4231 89.53589 7.67609 252.0
1.0 40.0 40.0 83.29021 23.5167 42.3142 10.0
1.0 40.0 1.0 66.4231 89.53589 7.67609 10.0
1.0 45.0 45.0 35.05241 116.31659 28.53791 1559.0
1.0 45.0 1.0 66.4231 89.53589 7.67609 1559.0
1.0 46.0 46.0 114.84756 130.42142 52.92433 135.0
1.0 46.0 1.0 66.4231 89.53589 7.67609 135.0
2.0 0.0 0.0 55.07109 49.26403 142.12253 7.0
2.0 0.0 2.0 27.59342 25.15671 88.08881 7.0
2.0 2.0 2.0 27.59342 25.15671 88.08881 5391.0
2.0 2.0 2.0 27.59342 25.15671 88.08881 5391.0
2.0 3.0 3.0 83.10184 3.82336 87.89254 257.0
2.0 3.0 2.0 27.59342 25.15671 88.08881 257.0
2.0 6.0 6.0 5.45716 84.90141 74.34273 370.0
2.0 6.0 2.0 27.59342 25.15671 88.08881 370.0
2.0 11.0 11.0 48.31033 14.24052 56.46703 1114.0
2.0 11.0 2.0 27.59342 25.15671 88.08881 1114.0
2.0 13.0 13.0 21.85872 31.09714 56.32948 1082.0
2.0 13.0 2.0 27.59342 25.15671 88.08881 1082.0
2.0 16.0 16.0 37.03462 38.78154 124.45686 652.0
2.0 16.0 2.0 27.59342 25.15671 88.08881 652.0
2.0 19.0 19.0 66.6154 15.42997 45.77415 13.0
2.0 19.0 2.0 27.59342 25.15671 88.08881 13.0
2.0 22.0 22.0 25.09103 80.09657 119.42614 84.0
2.0 22.0 2.0 27.59342 25.15671 88.08881 84.0
2.0 27.0 27.0 18.68714 45.49199 103.78856 1328.0
2.0 27.0 2.0 27.59342 25.15671 88.08881 1328.0
2.0 28.0 28.0 83.6996 39.52338 143.3832 1.0
2.0 28.0 2.0 27.59342 25.15671 88.08881 1.0
2.0 36.0 36.0 51.10724 19.29533 119.33901 486.0
2.0 36.0 2.0 27.59342 25.15671 88.08881 486.0
2.0 37.0 37.0 80.00583 11.0867 113.83984 374.0
2.0 37.0 2.0 27.59342 25.15671 88.08881 374.0
2.0 39.0 39.0 21.81987 50.14861 32.82563 134.0
2.0 39.0 2.0 27.59342 25.15671 88.08881 134.0
2.0 44.0 44.0 70.58149 22.7831 131.45006 30.0
2.0 44.0 2.0 27.59342 25.15671 88.08881 30.0
3.0 0.0 0.0 55.07109 49.26403 142.12253 1.0
3.0 0.0 3.0 83.10184 3.82336 87.89254 1.0
3.0 2.0 2.0 27.59342 25.15671 88.08881 235.0
3.0 2.0 3.0 83.10184 3.82336 87.89254 235.0
3.0 3.0 3.0 83.10184 3.82336 87.89254 5508.0
3.0 3.0 3.0 83.10184 3.82336 87.89254 5508.0
3.0 7.0 7.0 121.77191 13.46277 56.94261 182.0
3.0 7.0 3.0 83.10184 3.82336 87.89254 182.0
3.0 10.0 10.0 97.39422 3.98386 61.30477 1363.0
3.0 10.0 3.0 83.10184 3.82336 87.89254 1363.0
3.0 11.0 11.0 48.31033 14.24052 56.46703 814.0
3.0 11.0 3.0 83.10184 3.82336 87.89254 814.0
3.0 13.0 13.0 21.85872 31.09714 56.32948 8.0
3.0 13.0 3.0 83.10184 3.82336 87.89254 8.0
3.0 15.0 15.0 144.88469 26.45727 64.4823 18.0
3.0 15.0 3.0 83.10184 3.82336 87.89254 18.0
3.0 16.0 16.0 37.03462 38.78154 124.45686 17.0
3.0 16.0 3.0 83.10184 3.82336 87.89254 17.0
3.0 17.0 17.0 122.97952 11.05931 94.68416 1003.0
3.0 17.0 3.0 83.10184 3.82336 87.89254 1003.0
3.0 18.0 18.0 159.39141 24.97752 93.72149 2.0
3.0 18.0 3.0 83.10184 3.82336 87.89254 2.0
3.0 19.0 19.0 66.6154 15.42997 45.77415 381.0
3.0 19.0 3.0 83.10184 3.82336 87.89254 381.0
3.0 26.0 26.0 131.95128 45.17423 139.18931 5.0
3.0 26.0 3.0 83.10184 3.82336 87.89254 5.0
