TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.19062 49.33351 142.20018 2389.0
0.0 0.0 0.0 55.19062 49.33351 142.20018 2389.0
0.0 2.0 2.0 27.9357 24.86074 88.4031 10.0
0.0 2.0 0.0 55.19062 49.33351 142.20018 10.0
0.0 3.0 3.0 83.21208 3.81397 87.81609 2.0
0.0 3.0 0.0 55.19062 49.33351 142.20018 2.0
0.0 4.0 4.0 72.26521 108.30466 139.81973 31.0
0.0 4.0 0.0 55.19062 49.33351 142.20018 31.0
0.0 6.0 6.0 5.46997 85.1447 74.41631 1.0
0.0 6.0 0.0 55.19062 49.33351 142.20018 1.0
0.0 16.0 16.0 37.12849 38.56705 124.39733 873.0
0.0 16.0 0.0 55.19062 49.33351 142.20018 873.0
0.0 22.0 22.0 25.27517 80.17885 119.67145 455.0
0.0 22.0 0.0 55.19062 49.33351 142.20018 455.0
0.0 24.0 24.0 107.41832 87.44247 149.10518 25.0
0.0 24.0 0.0 55.19062 49.33351 142.20018 25.0
0.0 26.0 26.0 131.65978 44.99698 139.225 4.0
0.0 26.0 0.0 55.19062 49.33351 142.20018 4.0
0.0 27.0 27.0 18.74459 45.56092 103.96606 53.0
0.0 27.0 0.0 55.19062 49.33351 142.20018 53.0
0.0 28.0 28.0 83.24028 39.9001 143.52704 848.0
0.0 28.0 0.0 55.19062 49.33351 142.20018 848.0
0.0 29.0 29.0 122.46296 20.64229 121.45447 4.0
0.0 29.0 0.0 55.19062 49.33351 142.20018 4.0
0.0 33.0 33.0 97.60443 49.83843 149.23776 205.0
0.0 33.0 0.0 55.19062 49.33351 142.20018 205.0
0.0 36.0 36.0 51.13106 19.2209 119.22173 299.0
0.0 36.0 0.0 55.19062 49.33351 142.20018 299.0
0.0 37.0 37.0 79.75582 11.0397 113.71047 92.0
0.0 37.0 0.0 55.19062 49.33351 142.20018 92.0
0.0 38.0 38.0 88.32347 68.23123 152.65462 307.0
0.0 38.0 0.0 55.19062 49.33351 142.20018 307.0
0.0 41.0 41.0 59.66949 125.63338 122.73901 5.0
0.0 41.0 0.0 55.19062 49.33351 142.20018 5.0
0.0 42.0 42.0 56.49105 85.125 144.92991 732.0
0.0 42.0 0.0 55.19062 49.33351 142.20018 732.0
0.0 44.0 44.0 70.64027 22.68351 131.37373 345.0
0.0 44.0 0.0 55.19062 49.33351 142.20018 345.0
1.0 1.0 1.0 66.61529 89.65221 7.80913 6109.0
1.0 1.0 1.0 66.61529 89.65221 7.80913 6109.0
1.0 5.0 5.0 36.65631 130.34384 82.2164 31.0
1.0 5.0 1.0 66.61529 89.65221 7.80913 31.0
1.0 8.0 8.0 108.68526 84.89583 39.0327 1325.0
1.0 8.0 1.0 66.61529 89.65221 7.80913 1325.0
1.0 11.0 11.0 48.37014 14.19653 56.57047 24.0
1.0 11.0 1.0 66.61529 89.65221 7.80913 24.0
1.0 13.0 13.0 21.96077 30.98885 56.30479 1.0
1.0 13.0 1.0 66.61529 89.65221 7.80913 1.0
1.0 14.0 14.0 128.48261 115.89493 40.3899 59.0
1.0 14.0 1.0 66.61529 89.65221 7.80913 59.0
1.0 19.0 19.0 66.76526 15.14961 46.2121 39.0
1.0 19.0 1.0 66.61529 89.65221 7.80913 39.0
1.0 20.0 20.0 85.59928 53.77468 22.81781 1691.0
1.0 20.0 1.0 66.61529 89.65221 7.80913 1691.0
1.0 21.0 21.0 27.92832 77.86432 19.65456 881.0
1.0 21.0 1.0 66.61529 89.65221 7.80913 881.0
1.0 30.0 30.0 88.81668 139.86659 63.02113 271.0
1.0 30.0 1.0 66.61529 89.65221 7.80913 271.0
1.0 31.0 31.0 121.46342 39.32889 35.86813 17.0
1.0 31.0 1.0 66.61529 89.65221 7.80913 17.0
1.0 32.0 32.0 156.64108 89.31333 57.89045 1.0
1.0 32.0 1.0 66.61529 89.65221 7.80913 1.0
1.0 39.0 39.0 22.05791 50.07379 32.56598 230.0
1.0 39.0 1.0 66.61529 89.65221 7.80913 230.0
