Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.4637,-12.2488,0.0049,0.6956,0.155625,4.0225,14.733125,14.733125,14.676875,14.676875
2,-62.1603,-12.2602,0.0119,0.6956,0.11625,4.001875,14.733125,14.733125,14.676875,14.676875
3,-62.5439,-12.2383,0.0189,0.6956,0.0759375,4.01625,14.733125,14.733125,14.676875,14.676875
4,-62.8282,-12.2228,0.0258,0.6956,0.1434375,3.991875,14.733125,14.733125,14.676875,14.676875
5,-62.9922,-12.1998,0.0326,0.6956,0.0834375,4.01125,14.733125,14.733125,14.676875,14.676875
6,-63.3987,-12.1947,0.0394,0.6956,0.069375,3.968125,14.733125,14.733125,14.676875,14.676875
7,-63.6171,-12.0973,0.0462,0.6956,0.1078125,3.9625,14.733125,14.733125,14.676875,14.676875
8,-63.9084,-12.0676,0.0529,0.6956,0.1359375,4.01625,14.733125,14.733125,14.676875,14.676875
9,-63.8515,-11.9906,0.0595,0.6956,0.1246875,4.02125,14.733125,14.733125,14.676875,14.676875
10,-64.1152,-11.9465,0.0662,0.6956,0.13875,4.008125,14.733125,14.733125,14.676875,14.676875
11,-64.3245,-11.9113,0.0728,0.6956,0.208125,3.985625,14.733125,14.733125,14.676875,14.676875
12,-64.6319,-11.8543,0.0793,0.6956,0.1471875,4.015,14.733125,14.733125,14.676875,14.676875
13,-64.6858,-11.7623,0.0857,0.6956,0.19875,4.009375,14.733125,14.733125,14.676875,14.676875
14,-64.6825,-11.7247,0.092,0.6956,0.19125,3.979375,14.733125,14.733125,14.676875,14.676875
15,-64.9245,-11.5969,0.0983,0.6956,0.2240625,3.98,14.733125,14.733125,14.676875,14.676875
16,-64.9516,-11.4971,0.1045,0.6956,0.2878125,4.006875,14.733125,14.733125,14.676875,14.676875
17,-65.0514,-11.4028,0.1107,0.6956,0.2934375,3.9875,14.733125,14.733125,14.676875,14.676875
18,-65.1389,-11.2266,0.1167,0.6956,0.4790625,3.9925,14.733125,14.733125,14.676875,14.676875
19,-64.8573,-11.2245,0.1227,0.6956,0.4125,3.999375,14.733125,14.733125,14.676875,14.676875
