Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.6063,-12.275,0.0048,0.6948,0.141044776119403,4.0291044776119405,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
2,-62.3799,-12.2622,0.0118,0.6948,0.08843283582089552,4.0,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
3,-63.0015,-12.2519,0.0187,0.6948,0.08619402985074627,3.970149253731343,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
4,-63.34,-12.2266,0.0255,0.6948,0.04813432835820895,3.9649253731343284,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
5,-63.8804,-12.1923,0.0323,0.6948,0.07611940298507462,4.005223880597015,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
6,-64.1964,-12.1351,0.0389,0.6948,0.052611940298507465,4.03134328358209,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
7,-64.2914,-12.0603,0.0455,0.6948,0.11865671641791045,3.9992537313432837,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
8,-64.5707,-12.0183,0.0521,0.6948,0.08955223880597014,3.9813432835820897,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
9,-64.8595,-11.9068,0.0585,0.6948,0.07611940298507462,4.014925373134329,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
10,-64.982,-11.8391,0.0648,0.6948,0.08843283582089552,3.982089552238806,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
11,-65.0383,-11.7326,0.0712,0.6948,0.17126865671641792,4.044776119402985,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
12,-65.1794,-11.6379,0.0775,0.6948,0.225,3.9805970149253733,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
13,-65.4081,-11.4854,0.0837,0.6948,0.2417910447761194,3.9686567164179105,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
14,-65.5083,-11.3829,0.0899,0.6948,0.2585820895522388,4.050746268656717,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
15,-65.6518,-11.306,0.096,0.6948,0.25522388059701495,4.014925373134329,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
16,-65.1777,-11.1318,0.1019,0.6948,0.3335820895522388,3.9888059701492535,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
17,-64.8159,-10.9233,0.1079,0.6948,0.4164179104477612,4.019402985074627,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
18,-64.7383,-10.8699,0.1138,0.6948,0.4164179104477612,3.9865671641791045,14.223880597014926,14.223880597014926,14.411940298507462,14.411940298507462
