Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.1522,-12.0065,0.0037,0.7,0.0,4.0795,0.0,0.0,0.0,0.0
2,-62.0236,-11.862,0.0089,0.7,0.0,4.0103,0.0,0.0,0.0,0.0
3,-62.4382,-11.8703,0.0138,0.7,0.0,3.9962,0.0,0.0,0.0,0.0
4,-62.68,-11.8169,0.0188,0.7,0.0,3.9846,0.0,0.0,0.0,0.0
5,-62.5705,-11.803,0.0237,0.7,0.0,3.9962,0.0,0.0,0.0,0.0
6,-62.1294,-11.8358,0.0286,0.7,0.0,4.091,0.0,0.0,0.0,0.0
7,-62.0783,-11.8627,0.0333,0.7,0.0,4.0397,0.0,0.0,0.0,0.0
8,-62.2733,-11.7826,0.0381,0.7,0.0,4.0577,0.0,0.0,0.0,0.0
9,-61.5342,-11.7867,0.0428,0.7,0.0,4.0013,0.0,0.0,0.0,0.0
10,-62.7323,-11.8026,0.0475,0.7,0.0,4.0192,0.0,0.0,0.0,0.0
11,-62.2476,-11.8704,0.052,0.7,0.0,3.9718,0.0,0.0,0.0,0.0
12,-63.011,-11.8492,0.0566,0.7,0.0,4.0372,0.0,0.0,0.0,0.0
13,-62.3099,-11.8412,0.0611,0.7,0.0,4.05,0.0,0.0,0.0,0.0
14,-62.6377,-11.7855,0.0656,0.7,0.0,3.959,0.0,0.0,0.0,0.0
15,-61.786,-11.8113,0.07,0.7,0.0,3.9859,0.0,0.0,0.0,0.0
16,-62.4198,-11.8499,0.0743,0.7,0.0,3.9423,0.0,0.0,0.0,0.0
17,-61.9858,-11.8047,0.0786,0.7,0.0,4.0256,0.0,0.0,0.0,0.0
18,-61.8633,-11.8171,0.0829,0.7,0.0,3.9795,0.0,0.0,0.0,0.0
19,-62.2458,-11.7867,0.0872,0.7,0.0,4.0923,0.0,0.0,0.0,0.0
20,-62.045,-11.9319,0.0913,0.7,0.0,4.0077,0.0,0.0,0.0,0.0
21,-62.6119,-11.8281,0.0956,0.7,0.0,4.0397,0.0,0.0,0.0,0.0
22,-62.4008,-11.8391,0.0998,0.7,0.0,4.0321,0.0,0.0,0.0,0.0
23,-62.5989,-11.8541,0.1038,0.7,0.0,3.9821,0.0,0.0,0.0,0.0
24,-62.8988,-11.8578,0.1079,0.7,0.0,4.0641,0.0,0.0,0.0,0.0
25,-62.5461,-11.7833,0.1119,0.7,0.0,4.0295,0.0,0.0,0.0,0.0
26,-62.1076,-11.8295,0.1159,0.7,0.0,3.9564,0.0,0.0,0.0,0.0
27,-62.4253,-11.7978,0.1198,0.7,0.0,3.9526,0.0,0.0,0.0013,0.0
28,-62.0969,-11.826,0.1236,0.7,0.0,4.0154,0.0,0.0,0.0013,0.0
29,-62.3144,-11.861,0.1275,0.7,0.0,4.0051,0.0,0.0,0.0026,0.0
30,-62.3592,-11.8374,0.1312,0.7,0.0,3.9051,0.0,0.0,0.0038,0.0
31,-62.4282,-11.7777,0.1351,0.7,0.0,4.0244,0.0,0.0,0.0051,0.0
32,-62.0814,-11.8373,0.1388,0.7,0.0,3.9551,0.0,0.0,0.0064,0.0
33,-61.9971,-11.8333,0.1425,0.7,0.0,3.9705,0.0,0.0,0.009,0.0
34,-61.9323,-11.8389,0.1461,0.7,0.0,3.9615,0.0,0.0,0.0103,0.0
35,-62.4399,-11.7842,0.1498,0.7,0.0,4.0833,0.0,0.0,0.0128,0.0
36,-62.8876,-11.8055,0.1534,0.7,0.0,3.9526,0.0,0.0,0.0154,0.0
37,-62.039,-11.8291,0.1569,0.7,0.0,3.9936,0.0,0.0,0.0179,0.0
38,-62.1556,-11.8605,0.1605,0.7,0.0,3.991,0.0,0.0,0.0205,0.0
39,-62.3629,-11.7812,0.1639,0.7,0.0,4.0026,0.0,0.0,0.0231,0.0
40,-62.4215,-11.8091,0.1673,0.7,0.0,3.9821,0.0,0.0,0.0256,0.0
41,-62.3614,-11.7974,0.1708,0.7,0.0,4.0038,0.0,0.0,0.0282,0.0
42,-62.4913,-11.8498,0.1742,0.7,0.0,4.0,0.0,0.0,0.0321,0.0
43,-61.2295,-11.8793,0.1774,0.7,0.0,4.0397,0.0,0.0,0.0359,0.0
44,-62.5425,-11.8158,0.1809,0.7,0.0,3.9769,0.0,0.0,0.0385,0.0
45,-62.3047,-11.826,0.1842,0.7,0.0,3.9744,0.0,0.0,0.0423,0.0
46,-61.8954,-11.759,0.1874,0.7,0.0,3.9026,0.0,0.0,0.0462,0.0
47,-62.1328,-11.8551,0.1906,0.7,0.0,3.9564,0.0,0.0,0.0513,0.0
48,-62.8654,-11.7714,0.1939,0.7,0.0,4.0,0.0,0.0,0.0551,0.0
49,-61.4777,-11.8445,0.1968,0.7,0.0,4.0231,0.0,0.0,0.059,0.0
50,-61.974,-11.8801,0.2,0.7,0.0,3.9859,0.0,0.0,0.0641,0.0
51,-61.8381,-11.8641,0.2031,0.7,0.0,4.0487,0.0,0.0,0.0679,0.0
52,-62.0434,-11.8565,0.2062,0.7,0.0,3.9859,0.0,0.0,0.0731,0.0
53,-62.529,-11.8247,0.2092,0.7,0.0,4.0128,0.0,0.0,0.0782,0.0
54,-62.0721,-11.8311,0.2122,0.7,0.0,4.0244,0.0,0.0,0.0833,0.0
55,-62.3016,-11.8026,0.2151,0.7,0.0,4.0487,0.0,0.0,0.0885,0.0
56,-61.9665,-11.8704,0.2181,0.7,0.0,3.9962,0.0,0.0,0.0936,0.0
57,-62.5824,-11.75,0.2211,0.7,0.0,3.9782,0.0,0.0,0.0987,0.0
