Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.3881,-11.9206,0.0038,0.7,0.0,4.0225,0.0,0.0,0.0,0.0
2,-62.2268,-11.7998,0.0088,0.7,0.0,4.0019,0.0,0.0,0.0,0.0
3,-62.1017,-11.8178,0.0138,0.7,0.0,4.0162,0.0,0.0,0.0,0.0
4,-62.2675,-11.8345,0.0187,0.7,0.0,3.9919,0.0,0.0,0.0,0.0
5,-62.4408,-11.8303,0.0236,0.7,0.0,4.0113,0.0,0.0,0.0,0.0
6,-62.3724,-11.86,0.0284,0.7,0.0,3.9681,0.0,0.0,0.0,0.0
7,-62.1382,-11.889,0.0332,0.7,0.0,3.9625,0.0,0.0,0.0,0.0
8,-61.9978,-11.8288,0.038,0.7,0.0,4.0162,0.0,0.0,0.0,0.0
9,-62.5513,-11.8492,0.0427,0.7,0.0,4.0212,0.0,0.0,0.0,0.0
10,-62.0625,-11.8668,0.0474,0.7,0.0,4.0081,0.0,0.0,0.0,0.0
11,-62.1899,-11.8615,0.052,0.7,0.0,3.9856,0.0,0.0,0.0,0.0
12,-62.2141,-11.8407,0.0566,0.7,0.0,4.015,0.0,0.0,0.0,0.0
13,-62.3201,-11.8235,0.0611,0.7,0.0,4.0094,0.0,0.0,0.0,0.0
14,-62.4664,-11.8224,0.0656,0.7,0.0,3.9794,0.0,0.0,0.0,0.0
15,-62.3649,-11.8144,0.07,0.7,0.0,3.98,0.0,0.0,0.0,0.0
16,-61.8688,-11.8556,0.0744,0.7,0.0,4.0069,0.0,0.0,0.0,0.0
17,-62.3886,-11.813,0.0787,0.7,0.0,3.9875,0.0,0.0,0.0,0.0
18,-62.5017,-11.8664,0.083,0.7,0.0,3.9925,0.0,0.0,0.0,0.0
19,-62.5275,-11.8145,0.0873,0.7,0.0,3.9994,0.0,0.0,0.0,0.0
20,-62.2057,-11.8796,0.0915,0.7,0.0,3.9888,0.0,0.0,0.0,0.0
21,-62.2223,-11.8459,0.0957,0.7,0.0,3.9988,0.0,0.0,0.0,0.0
22,-62.4242,-11.8287,0.0998,0.7,0.0,4.0388,0.0,0.0,0.0,0.0
23,-62.398,-11.8193,0.1039,0.7,0.0,3.9812,0.0,0.0,0.0,0.0
24,-62.0465,-11.8831,0.1079,0.7,0.0,4.0206,0.0,0.0,0.0,0.0
25,-62.24,-11.8408,0.112,0.7,0.0,3.9669,0.0,0.0,0.0,0.0
26,-62.1959,-11.7741,0.116,0.7,0.0,4.055,0.0,0.0,0.0006,0.0
27,-62.1336,-11.8086,0.1199,0.7,0.0,3.9869,0.0,0.0,0.0012,0.0
28,-62.2953,-11.8329,0.1237,0.7,0.0,4.02,0.0,0.0,0.0019,0.0
29,-62.2895,-11.79,0.1276,0.7,0.0,3.9994,0.0,0.0,0.0031,0.0
30,-62.4842,-11.7934,0.1315,0.7,0.0,3.9875,0.0,0.0,0.0044,0.0
31,-62.3635,-11.8012,0.1353,0.7,0.0,4.02,0.0,0.0,0.0056,0.0
32,-62.1752,-11.8305,0.139,0.7,0.0,3.9669,0.0,0.0,0.0075,0.0
33,-62.1705,-11.8154,0.1427,0.7,0.0,4.0156,0.0,0.0,0.0088,0.0
34,-62.3707,-11.8136,0.1464,0.7,0.0,3.9838,0.0,0.0,0.0112,0.0
35,-62.515,-11.8335,0.1501,0.7,0.0,3.9769,0.0,0.0,0.0131,0.0
36,-62.2882,-11.8245,0.1536,0.7,0.0,3.9944,0.0,0.0,0.0156,0.0
37,-61.8829,-11.8383,0.1572,0.7,0.0,4.0012,0.0,0.0,0.0175,0.0
38,-62.2768,-11.8182,0.1607,0.7,0.0,4.0031,0.0,0.0,0.0206,0.0
39,-62.1565,-11.8169,0.1642,0.7,0.0,4.0438,0.0,0.0,0.0231,0.0
40,-62.1063,-11.8809,0.1677,0.7,0.0,3.9888,0.0,0.0,0.0262,0.0
41,-62.3059,-11.8562,0.1711,0.7,0.0,3.965,0.0,0.0,0.0294,0.0
42,-61.9239,-11.8125,0.1745,0.7,0.0,3.9944,0.0,0.0,0.0325,0.0
43,-62.485,-11.8351,0.1778,0.7,0.0,3.9456,0.0,0.0,0.0362,0.0
44,-62.1821,-11.8268,0.1811,0.7,0.0,3.9488,0.0,0.0,0.0394,0.0
45,-62.2489,-11.8487,0.1844,0.7,0.0,4.0044,0.0,0.0,0.0431,0.0
