Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.9251,-11.9214,0.0037,0.7,0.0,4.0087,0.0,0.0,0.0,0.0
2,-62.6611,-11.8601,0.0088,0.7,0.0,4.0107,0.0,0.0,0.0,0.0
3,-62.1294,-11.8591,0.0137,0.7,0.0,3.9922,0.0,0.0,0.0,0.0
4,-62.6987,-11.8753,0.0187,0.7,0.0,3.9932,0.0,0.0,0.0,0.0
5,-62.2979,-11.8006,0.0236,0.7,0.0,4.0252,0.0,0.0,0.0,0.0
6,-62.133,-11.8477,0.0286,0.7,0.0,4.0175,0.0,0.0,0.0,0.0
7,-61.5912,-11.7887,0.0333,0.7,0.0,3.9748,0.0,0.0,0.0,0.0
8,-62.0718,-11.8132,0.0381,0.7,0.0,4.0291,0.0,0.0,0.0,0.0
9,-62.568,-11.8326,0.0428,0.7,0.0,3.9922,0.0,0.0,0.0,0.0
10,-62.0851,-11.8252,0.0474,0.7,0.0,3.9621,0.0,0.0,0.0,0.0
11,-62.1092,-11.8332,0.0521,0.7,0.0,4.0311,0.0,0.0,0.0,0.0
12,-62.2578,-11.8925,0.0566,0.7,0.0,4.0262,0.0,0.0,0.0,0.0
13,-62.3388,-11.8235,0.0612,0.7,0.0,3.9631,0.0,0.0,0.0,0.0
14,-62.1004,-11.8692,0.0656,0.7,0.0,3.9961,0.0,0.0,0.0,0.0
15,-62.187,-11.793,0.0701,0.7,0.0,3.9981,0.0,0.0,0.0,0.0
16,-62.1835,-11.8463,0.0744,0.7,0.0,4.0107,0.0,0.0,0.0,0.0
17,-62.605,-11.86,0.0788,0.7,0.0,4.001,0.0,0.0,0.0,0.0
18,-62.1504,-11.7799,0.0831,0.7,0.0,4.0165,0.0,0.0,0.0,0.0
19,-62.5827,-11.8255,0.0874,0.7,0.0,4.0437,0.0,0.0,0.0,0.0
20,-62.3521,-11.7964,0.0916,0.7,0.0,4.0097,0.0,0.0,0.0,0.0
21,-62.1641,-11.8379,0.0957,0.7,0.0,4.0049,0.0,0.0,0.0,0.0
22,-62.4274,-11.8877,0.0999,0.7,0.0,4.0495,0.0,0.0,0.0,0.0
23,-62.1906,-11.8675,0.1039,0.7,0.0,3.9903,0.0,0.0,0.0,0.0
24,-62.0163,-11.875,0.108,0.7,0.0,3.9951,0.0,0.0,0.0,0.0
25,-62.4153,-11.8137,0.112,0.7,0.0,4.0379,0.0,0.0,0.0,0.0
26,-62.3408,-11.8738,0.1159,0.7,0.0,3.9621,0.0,0.0,0.0,0.0
27,-62.233,-11.8105,0.1199,0.7,0.0,4.0078,0.0,0.0,0.001,0.0
28,-62.9282,-11.8693,0.1237,0.7,0.0,3.9748,0.0,0.0,0.0019,0.0
29,-62.2856,-11.8622,0.1275,0.7,0.0,4.0728,0.0,0.0,0.0029,0.0
30,-62.0136,-11.8406,0.1313,0.7,0.0,3.9796,0.0,0.0,0.0039,0.0
31,-62.0664,-11.8569,0.1351,0.7,0.0,4.0097,0.0,0.0,0.0058,0.0
32,-62.125,-11.8305,0.1389,0.7,0.0,4.0184,0.0,0.0,0.0068,0.0
33,-62.0827,-11.8237,0.1425,0.7,0.0,3.9932,0.0,0.0,0.0087,0.0
34,-62.2709,-11.9,0.1462,0.7,0.0,4.0252,0.0,0.0,0.0107,0.0
35,-62.2995,-11.8317,0.1498,0.7,0.0,4.0583,0.0,0.0,0.0126,0.0
