Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.2332,-11.9446,0.0037,0.7,0.0,4.0231,0.0,0.0,0.0,0.0
2,-62.3114,-11.8324,0.0088,0.7,0.0,3.96,0.0,0.0,0.0,0.0
3,-62.2303,-11.7609,0.0139,0.7,0.0,3.9908,0.0,0.0,0.0,0.0
4,-62.4629,-11.8884,0.0188,0.7,0.0,3.9585,0.0,0.0,0.0,0.0
5,-61.5263,-11.835,0.0236,0.7,0.0,4.0215,0.0,0.0,0.0,0.0
6,-62.5809,-11.8707,0.0285,0.7,0.0,3.9738,0.0,0.0,0.0,0.0
7,-62.6939,-11.8436,0.0332,0.7,0.0,3.9938,0.0,0.0,0.0,0.0
8,-62.4083,-11.8616,0.038,0.7,0.0,3.9815,0.0,0.0,0.0,0.0
9,-62.1989,-11.8524,0.0427,0.7,0.0,3.9615,0.0,0.0,0.0,0.0
10,-62.6705,-11.8904,0.0474,0.7,0.0,4.02,0.0,0.0,0.0,0.0
11,-61.7876,-11.8678,0.052,0.7,0.0,3.9246,0.0,0.0,0.0,0.0
12,-62.338,-11.9003,0.0566,0.7,0.0,3.9877,0.0,0.0,0.0,0.0
13,-61.7132,-11.8474,0.0611,0.7,0.0,4.0415,0.0,0.0,0.0,0.0
14,-62.3322,-11.8337,0.0656,0.7,0.0,3.9492,0.0,0.0,0.0,0.0
15,-62.5195,-11.8576,0.0701,0.7,0.0,3.9831,0.0,0.0,0.0,0.0
16,-62.1856,-11.7799,0.0745,0.7,0.0,4.0031,0.0,0.0,0.0,0.0
17,-61.9988,-11.8867,0.0788,0.7,0.0,4.0,0.0,0.0,0.0,0.0
18,-61.7169,-11.8121,0.0831,0.7,0.0,4.0031,0.0,0.0,0.0,0.0
19,-61.6968,-11.8676,0.0874,0.7,0.0,3.9446,0.0,0.0,0.0,0.0
20,-62.356,-11.888,0.0916,0.7,0.0,4.0308,0.0,0.0,0.0,0.0
21,-62.7025,-11.7553,0.0958,0.7,0.0,3.9831,0.0,0.0,0.0,0.0
22,-61.8511,-11.7953,0.1,0.7,0.0,3.9585,0.0,0.0,0.0,0.0
23,-62.435,-11.8304,0.1041,0.7,0.0,3.9754,0.0,0.0,0.0,0.0
24,-61.9626,-11.8359,0.1081,0.7,0.0,3.9723,0.0,0.0,0.0,0.0
25,-62.2009,-11.8598,0.1121,0.7,0.0,3.9862,0.0,0.0,0.0,0.0
26,-62.4826,-11.8218,0.1161,0.7,0.0,4.02,0.0,0.0,0.0,0.0
27,-62.9245,-11.8388,0.12,0.7,0.0,4.0262,0.0,0.0,0.0015,0.0
28,-62.6113,-11.7614,0.1239,0.7,0.0,3.9738,0.0,0.0,0.0015,0.0
29,-62.2483,-11.8366,0.1277,0.7,0.0,3.94,0.0,0.0,0.0031,0.0
30,-62.2267,-11.8213,0.1316,0.7,0.0,3.9908,0.0,0.0,0.0046,0.0
31,-62.16,-11.8985,0.1353,0.7,0.0,4.0538,0.0,0.0,0.0046,0.0
32,-62.2349,-11.8852,0.139,0.7,0.0,4.0769,0.0,0.0,0.0062,0.0
33,-62.456,-11.8379,0.1428,0.7,0.0,4.0615,0.0,0.0,0.0092,0.0
34,-62.6271,-11.8359,0.1465,0.7,0.0,4.0231,0.0,0.0,0.0108,0.0
35,-62.1192,-11.8248,0.1502,0.7,0.0,4.0354,0.0,0.0,0.0123,0.0
36,-61.3873,-11.8638,0.1537,0.7,0.0,4.0246,0.0,0.0,0.0154,0.0
37,-62.0308,-11.8722,0.1572,0.7,0.0,4.0646,0.0,0.0,0.0169,0.0
38,-62.4321,-11.8108,0.1607,0.7,0.0,4.0215,0.0,0.0,0.02,0.0
39,-62.3376,-11.8161,0.1641,0.7,0.0,4.0062,0.0,0.0,0.0231,0.0
40,-61.7401,-11.8144,0.1676,0.7,0.0,3.9308,0.0,0.0,0.0262,0.0
41,-62.6492,-11.8497,0.1711,0.7,0.0,3.9846,0.0,0.0,0.0292,0.0
42,-62.3716,-11.8889,0.1745,0.7,0.0,3.9723,0.0,0.0,0.0323,0.0
43,-61.8066,-11.7964,0.1778,0.7,0.0,4.0062,0.0,0.0,0.0354,0.0
44,-62.9832,-11.8745,0.1812,0.7,0.0,4.0215,0.0,0.0,0.0385,0.0
45,-62.2773,-11.8186,0.1844,0.7,0.0,4.0015,0.0,0.0,0.0431,0.0
46,-62.4869,-11.8275,0.1876,0.7,0.0,3.9938,0.0,0.0,0.0462,0.0
47,-62.2049,-11.8591,0.1908,0.7,0.0,3.9738,0.0,0.0,0.0508,0.0
48,-61.9936,-11.8573,0.1939,0.7,0.0,4.0385,0.0,0.0,0.0554,0.0
49,-62.2206,-11.8231,0.197,0.7,0.0,4.0031,0.0,0.0,0.06,0.0
50,-62.975,-11.7817,0.2002,0.7,0.0,3.9892,0.0,0.0,0.0646,0.0
51,-62.4923,-11.8599,0.2033,0.7,0.0,4.0385,0.0,0.0,0.0692,0.0
52,-62.6404,-11.848,0.2063,0.7,0.0,3.9677,0.0,0.0,0.0738,0.0
53,-62.3885,-11.8147,0.2094,0.7,0.0,3.9892,0.0,0.0,0.0785,0.0
54,-62.1423,-11.846,0.2124,0.7,0.0,4.0108,0.0,0.0,0.0831,0.0
55,-62.5134,-11.7689,0.2154,0.7,0.0,4.0369,0.0,0.0,0.0892,0.0
56,-62.2334,-11.796,0.2184,0.7,0.0,4.0462,0.0,0.0,0.0938,0.0
57,-62.1654,-11.8308,0.2212,0.7,0.0,3.9831,0.0,0.0,0.1,0.0
