Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-62.9918,-11.9346,0.0037,0.7,0.0,4.0043,0.0,0.0,0.0,0.0
2,-62.086,-11.8034,0.0088,0.7,0.0,3.9739,0.0,0.0,0.0,0.0
3,-62.6635,-11.8368,0.0138,0.7,0.0,4.0513,0.0,0.0,0.0,0.0
4,-62.5235,-11.8587,0.0188,0.7,0.0,4.0122,0.0,0.0,0.0,0.0
5,-62.1533,-11.8602,0.0236,0.7,0.0,3.9652,0.0,0.0,0.0,0.0
6,-62.3111,-11.896,0.0285,0.7,0.0,3.9713,0.0,0.0,0.0,0.0
7,-62.6108,-11.8142,0.0333,0.7,0.0,4.0052,0.0,0.0,0.0,0.0
8,-62.1865,-11.8325,0.0381,0.7,0.0,4.0174,0.0,0.0,0.0,0.0
9,-62.4266,-11.8315,0.0427,0.7,0.0,4.0296,0.0,0.0,0.0,0.0
10,-62.3445,-11.7857,0.0474,0.7,0.0,3.9435,0.0,0.0,0.0,0.0
11,-62.274,-11.8846,0.0519,0.7,0.0,3.9904,0.0,0.0,0.0,0.0
12,-62.0671,-11.8235,0.0565,0.7,0.0,4.0052,0.0,0.0,0.0,0.0
13,-62.5295,-11.8107,0.061,0.7,0.0,3.9826,0.0,0.0,0.0,0.0
14,-62.1563,-11.881,0.0655,0.7,0.0,3.9835,0.0,0.0,0.0,0.0
15,-62.7238,-11.8504,0.0699,0.7,0.0,3.967,0.0,0.0,0.0,0.0
16,-62.0006,-11.8642,0.0743,0.7,0.0,3.9861,0.0,0.0,0.0,0.0
17,-61.9886,-11.8524,0.0786,0.7,0.0,4.0313,0.0,0.0,0.0,0.0
18,-62.0478,-11.845,0.083,0.7,0.0,3.9852,0.0,0.0,0.0,0.0
19,-62.7023,-11.8703,0.0872,0.7,0.0,3.9826,0.0,0.0,0.0,0.0
20,-62.8321,-11.8364,0.0914,0.7,0.0,3.9574,0.0,0.0,0.0,0.0
21,-61.8848,-11.8751,0.0956,0.7,0.0,4.0661,0.0,0.0,0.0,0.0
22,-62.4532,-11.8123,0.0997,0.7,0.0,3.9765,0.0,0.0,0.0,0.0
23,-62.1853,-11.8433,0.1038,0.7,0.0,4.0061,0.0,0.0,0.0,0.0
24,-62.362,-11.8237,0.1079,0.7,0.0,3.9904,0.0,0.0,0.0,0.0
25,-61.7194,-11.8638,0.1119,0.7,0.0,4.0061,0.0,0.0,0.0,0.0
26,-62.2001,-11.8293,0.1159,0.7,0.0,4.0087,0.0,0.0,0.0009,0.0
27,-62.2745,-11.853,0.1197,0.7,0.0,4.0617,0.0,0.0,0.0009,0.0
28,-62.4648,-11.8154,0.1237,0.7,0.0,4.0278,0.0,0.0,0.0017,0.0
29,-62.0469,-11.8626,0.1274,0.7,0.0,3.9739,0.0,0.0,0.0026,0.0
30,-62.5001,-11.8189,0.1313,0.7,0.0,3.9817,0.0,0.0,0.0043,0.0
31,-62.0238,-11.8536,0.1351,0.7,0.0,3.9591,0.0,0.0,0.0052,0.0
32,-62.2316,-11.8075,0.1389,0.7,0.0,4.0139,0.0,0.0,0.007,0.0
33,-62.0808,-11.8422,0.1426,0.7,0.0,3.9722,0.0,0.0,0.0087,0.0
34,-62.4393,-11.8188,0.1463,0.7,0.0,3.9809,0.0,0.0,0.0104,0.0
35,-62.742,-11.7599,0.15,0.7,0.0,4.0504,0.0,0.0,0.013,0.0
36,-62.2803,-11.8393,0.1535,0.7,0.0,3.9357,0.0,0.0,0.0148,0.0
37,-62.2436,-11.845,0.1571,0.7,0.0,4.02,0.0,0.0,0.0174,0.0
38,-62.8121,-11.7852,0.1606,0.7,0.0,4.0191,0.0,0.0,0.02,0.0
39,-62.3041,-11.8038,0.1641,0.7,0.0,4.0113,0.0,0.0,0.0226,0.0
40,-62.5864,-11.8843,0.1676,0.7,0.0,3.9765,0.0,0.0,0.0261,0.0
41,-62.2237,-11.8564,0.171,0.7,0.0,3.9965,0.0,0.0,0.0287,0.0
42,-61.868,-11.7944,0.1744,0.7,0.0,4.0504,0.0,0.0,0.0322,0.0
43,-62.2725,-11.8122,0.1778,0.7,0.0,4.0643,0.0,0.0,0.0357,0.0
44,-62.1199,-11.8459,0.1811,0.7,0.0,4.0261,0.0,0.0,0.0391,0.0
45,-61.7465,-11.8142,0.1843,0.7,0.0,4.033,0.0,0.0,0.0435,0.0
46,-62.4317,-11.8368,0.1877,0.7,0.0,3.9939,0.0,0.0,0.047,0.0
47,-62.3134,-11.878,0.1908,0.7,0.0,4.0148,0.0,0.0,0.0513,0.0
48,-62.3482,-11.8528,0.1941,0.7,0.0,4.0026,0.0,0.0,0.0557,0.0
49,-62.3284,-11.8078,0.1972,0.7,0.0,4.0009,0.0,0.0,0.06,0.0
50,-62.2231,-11.8062,0.2003,0.7,0.0,4.0043,0.0,0.0,0.0643,0.0
51,-61.8279,-11.8247,0.2034,0.7,0.0,3.9974,0.0,0.0,0.0687,0.0
52,-62.2775,-11.8465,0.2065,0.7,0.0,4.0113,0.0,0.0,0.0739,0.0
