TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.10723 48.93353 141.9946 2102.0
0.0 0.0 0.0 55.10723 48.93353 141.9946 2102.0
0.0 2.0 2.0 27.32903 25.39998 87.68121 7.0
0.0 2.0 0.0 55.10723 48.93353 141.9946 7.0
0.0 4.0 4.0 72.03867 108.40707 139.65757 11.0
0.0 4.0 0.0 55.10723 48.93353 141.9946 11.0
0.0 5.0 5.0 36.13028 130.02806 82.1644 1.0
0.0 5.0 0.0 55.10723 48.93353 141.9946 1.0
0.0 8.0 8.0 108.17816 86.01917 38.67131 1.0
0.0 8.0 0.0 55.10723 48.93353 141.9946 1.0
0.0 16.0 16.0 37.09011 39.07751 124.67271 791.0
0.0 16.0 0.0 55.10723 48.93353 141.9946 791.0
0.0 22.0 22.0 25.08213 80.02155 119.44633 337.0
0.0 22.0 0.0 55.10723 48.93353 141.9946 337.0
0.0 24.0 24.0 107.87707 87.22511 149.15112 5.0
0.0 24.0 0.0 55.10723 48.93353 141.9946 5.0
0.0 27.0 27.0 18.76226 45.33836 103.80595 19.0
0.0 27.0 0.0 55.10723 48.93353 141.9946 19.0
0.0 28.0 28.0 84.37497 38.91255 143.13804 630.0
0.0 28.0 0.0 55.10723 48.93353 141.9946 630.0
0.0 33.0 33.0 97.26726 49.89871 149.22992 144.0
0.0 33.0 0.0 55.10723 48.93353 141.9946 144.0
0.0 36.0 36.0 51.18993 19.46586 119.68175 265.0
0.0 36.0 0.0 55.10723 48.93353 141.9946 265.0
0.0 37.0 37.0 80.17447 11.07486 113.83479 54.0
0.0 37.0 0.0 55.10723 48.93353 141.9946 54.0
0.0 38.0 38.0 88.73841 68.41888 152.61937 212.0
0.0 38.0 0.0 55.10723 48.93353 141.9946 212.0
0.0 41.0 41.0 59.82618 126.03285 122.5178 1.0
0.0 41.0 0.0 55.10723 48.93353 141.9946 1.0
0.0 42.0 42.0 56.57011 85.19936 144.93997 518.0
0.0 42.0 0.0 55.10723 48.93353 141.9946 518.0
0.0 44.0 44.0 70.212 22.74352 131.35702 334.0
0.0 44.0 0.0 55.10723 48.93353 141.9946 334.0
