TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.11569 48.91667 141.98946 3829.0
0.0 0.0 0.0 55.11569 48.91667 141.98946 3829.0
0.0 2.0 2.0 27.32051 25.41027 87.70028 9.0
0.0 2.0 0.0 55.11569 48.91667 141.98946 9.0
0.0 4.0 4.0 72.06131 108.38839 139.67112 15.0
0.0 4.0 0.0 55.11569 48.91667 141.98946 15.0
0.0 5.0 5.0 36.12579 130.02198 82.24601 1.0
0.0 5.0 0.0 55.11569 48.91667 141.98946 1.0
0.0 8.0 8.0 108.14393 85.99767 38.65955 1.0
0.0 8.0 0.0 55.11569 48.91667 141.98946 1.0
0.0 16.0 16.0 37.10022 39.06294 124.67429 1386.0
0.0 16.0 0.0 55.11569 48.91667 141.98946 1386.0
0.0 22.0 22.0 25.09749 80.00395 119.46679 589.0
0.0 22.0 0.0 55.11569 48.91667 141.98946 589.0
0.0 24.0 24.0 107.89712 87.24608 149.14208 14.0
0.0 24.0 0.0 55.11569 48.91667 141.98946 14.0
0.0 27.0 27.0 18.74827 45.31348 103.75545 34.0
0.0 27.0 0.0 55.11569 48.91667 141.98946 34.0
0.0 28.0 28.0 84.31146 38.97184 143.16257 1107.0
0.0 28.0 0.0 55.11569 48.91667 141.98946 1107.0
0.0 29.0 29.0 122.6273 20.57765 121.19894 1.0
0.0 29.0 0.0 55.11569 48.91667 141.98946 1.0
0.0 33.0 33.0 97.17765 49.95262 149.24437 265.0
0.0 33.0 0.0 55.11569 48.91667 141.98946 265.0
0.0 36.0 36.0 51.19204 19.48975 119.69517 480.0
0.0 36.0 0.0 55.11569 48.91667 141.98946 480.0
0.0 37.0 37.0 80.22827 11.07437 113.84415 76.0
0.0 37.0 0.0 55.11569 48.91667 141.98946 76.0
0.0 38.0 38.0 88.71004 68.43662 152.61789 394.0
0.0 38.0 0.0 55.11569 48.91667 141.98946 394.0
0.0 41.0 41.0 59.83475 126.0579 122.49418 1.0
0.0 41.0 0.0 55.11569 48.91667 141.98946 1.0
0.0 42.0 42.0 56.56854 85.20198 144.93816 918.0
0.0 42.0 0.0 55.11569 48.91667 141.98946 918.0
0.0 44.0 44.0 70.22495 22.7341 131.34795 600.0
0.0 44.0 0.0 55.11569 48.91667 141.98946 600.0
1.0 1.0 1.0 66.23889 89.24152 7.47887 11054.0
1.0 1.0 1.0 66.23889 89.24152 7.47887 11054.0
1.0 5.0 5.0 36.12579 130.02198 82.24601 17.0
1.0 5.0 1.0 66.23889 89.24152 7.47887 17.0
1.0 8.0 8.0 108.14393 85.99767 38.65955 1671.0
1.0 8.0 1.0 66.23889 89.24152 7.47887 1671.0
1.0 11.0 11.0 48.5261 14.11516 56.50334 17.0
1.0 11.0 1.0 66.23889 89.24152 7.47887 17.0
1.0 13.0 13.0 21.81094 31.13371 56.41695 2.0
