TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.11233 48.91041 141.98551 3881.0
0.0 0.0 0.0 55.11233 48.91041 141.98551 3881.0
0.0 2.0 2.0 27.34179 25.39322 87.70331 9.0
0.0 2.0 0.0 55.11233 48.91041 141.98551 9.0
0.0 3.0 3.0 83.06494 3.82587 88.02187 1.0
0.0 3.0 0.0 55.11233 48.91041 141.98551 1.0
0.0 4.0 4.0 72.02873 108.37969 139.66909 17.0
0.0 4.0 0.0 55.11233 48.91041 141.98551 17.0
0.0 5.0 5.0 36.12408 130.02511 82.23458 1.0
0.0 5.0 0.0 55.11233 48.91041 141.98551 1.0
0.0 8.0 8.0 108.11289 86.01763 38.63657 1.0
0.0 8.0 0.0 55.11233 48.91041 141.98551 1.0
0.0 16.0 16.0 37.11171 39.03175 124.6649 1413.0
0.0 16.0 0.0 55.11233 48.91041 141.98551 1413.0
0.0 22.0 22.0 25.0837 80.0116 119.44786 585.0
0.0 22.0 0.0 55.11233 48.91041 141.98551 585.0
0.0 24.0 24.0 107.85105 87.25927 149.14657 14.0
0.0 24.0 0.0 55.11233 48.91041 141.98551 14.0
0.0 27.0 27.0 18.75345 45.30591 103.75443 35.0
0.0 27.0 0.0 55.11233 48.91041 141.98551 35.0
0.0 28.0 28.0 84.31475 38.96364 143.15869 1125.0
0.0 28.0 0.0 55.11233 48.91041 141.98551 1125.0
0.0 29.0 29.0 122.62094 20.57009 121.18607 1.0
0.0 29.0 0.0 55.11233 48.91041 141.98551 1.0
0.0 33.0 33.0 97.16307 49.95463 149.24611 265.0
0.0 33.0 0.0 55.11233 48.91041 141.98551 265.0
0.0 36.0 36.0 51.19456 19.48571 119.69697 488.0
0.0 36.0 0.0 55.11233 48.91041 141.98551 488.0
0.0 37.0 37.0 80.20444 11.06777 113.83501 76.0
0.0 37.0 0.0 55.11233 48.91041 141.98551 76.0
0.0 38.0 38.0 88.68184 68.42817 152.61415 406.0
0.0 38.0 0.0 55.11233 48.91041 141.98551 406.0
0.0 41.0 41.0 59.82325 126.0691 122.4766 1.0
0.0 41.0 0.0 55.11233 48.91041 141.98551 1.0
0.0 42.0 42.0 56.54849 85.21305 144.92588 918.0
0.0 42.0 0.0 55.11233 48.91041 141.98551 918.0
0.0 44.0 44.0 70.21034 22.7299 131.34078 602.0
0.0 44.0 0.0 55.11233 48.91041 141.98551 602.0
1.0 1.0 1.0 66.22855 89.191 7.45873 11290.0
1.0 1.0 1.0 66.22855 89.191 7.45873 11290.0
1.0 5.0 5.0 36.12408 130.02511 82.23458 17.0
1.0 5.0 1.0 66.22855 89.191 7.45873 17.0
1.0 8.0 8.0 108.11289 86.01763 38.63657 1703.0
1.0 8.0 1.0 66.22855 89.191 7.45873 1703.0
1.0 11.0 11.0 48.50923 14.12032 56.50827 17.0
1.0 11.0 1.0 66.22855 89.191 7.45873 17.0
1.0 13.0 13.0 21.80411 31.13976 56.42119 2.0
1.0 13.0 1.0 66.22855 89.191 7.45873 2.0
1.0 14.0 14.0 128.22691 116.06667 40.23418 55.0
1.0 14.0 1.0 66.22855 89.191 7.45873 55.0
1.0 19.0 19.0 66.4043 15.81953 45.35369 23.0
1.0 19.0 1.0 66.22855 89.191 7.45873 23.0
1.0 20.0 20.0 85.00933 53.73931 22.22975 2214.0
1.0 20.0 1.0 66.22855 89.191 7.45873 2214.0
1.0 21.0 21.0 28.24426 78.14802 19.32515 1518.0
1.0 21.0 1.0 66.22855 89.191 7.45873 1518.0
1.0 30.0 30.0 88.30572 139.93244 62.663 339.0
1.0 30.0 1.0 66.22855 89.191 7.45873 339.0
1.0 31.0 31.0 121.50092 38.97719 36.03659 4.0
1.0 31.0 1.0 66.22855 89.191 7.45873 4.0
1.0 39.0 39.0 21.81303 50.1175 32.7984 259.0
1.0 39.0 1.0 66.22855 89.191 7.45873 259.0
1.0 40.0 40.0 83.25905 23.55691 42.38834 17.0
