Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.6106,-12.2954,0.0047,0.7,0.0782608695652174,3.9927536231884058,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
2,-62.4518,-12.3028,0.0116,0.7,0.11739130434782609,3.9507246376811596,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
3,-62.6606,-12.2764,0.0185,0.7,0.06739130434782609,3.979710144927536,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
4,-63.0302,-12.227,0.0253,0.7,0.09021739130434783,3.9615942028985507,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
5,-63.4802,-12.2056,0.032,0.7,0.07282608695652174,4.004347826086956,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
6,-64.0102,-12.2036,0.0387,0.7,0.07065217391304347,3.997826086956522,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
7,-64.2232,-12.0978,0.0453,0.7,0.1391304347826087,3.965217391304348,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
8,-64.3253,-12.0283,0.0519,0.7,0.1,4.050724637681159,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
9,-64.4745,-11.9763,0.0583,0.7,0.15543478260869564,4.027536231884058,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
10,-64.7793,-11.8756,0.0647,0.7,0.1358695652173913,3.972463768115942,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
11,-64.8834,-11.848,0.0711,0.7,0.0967391304347826,3.984782608695652,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
12,-65.397,-11.7305,0.0774,0.7,0.13478260869565217,4.01231884057971,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
13,-65.2072,-11.6039,0.0836,0.7,0.22282608695652173,3.991304347826087,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
14,-65.3041,-11.5525,0.0898,0.7,0.15543478260869564,3.9420289855072466,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
15,-65.2639,-11.4339,0.0959,0.7,0.2891304347826087,3.968840579710145,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
16,-65.1874,-11.3132,0.1018,0.7,0.3576086956521739,4.051449275362319,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
17,-64.9609,-11.2093,0.1078,0.7,0.36630434782608695,4.026811594202899,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
18,-64.6813,-11.0378,0.1137,0.7,0.44130434782608696,4.024637681159421,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
19,-64.3063,-10.9089,0.1195,0.7,0.5456521739130434,3.9681159420289855,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
20,-64.3034,-10.8512,0.1253,0.7,0.4380434782608696,4.000724637681159,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
21,-63.863,-10.6973,0.1311,0.7,0.3978260869565217,4.024637681159421,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
22,-63.2714,-10.7274,0.1368,0.7,0.5347826086956522,4.021739130434782,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
23,-63.5036,-10.6504,0.1425,0.7,0.6782608695652174,4.01304347826087,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
24,-62.7491,-10.5866,0.148,0.7,0.966304347826087,4.004347826086956,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
25,-62.7205,-10.4768,0.1536,0.7,1.0402173913043478,3.964492753623188,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
26,-62.4729,-10.3704,0.1591,0.7,1.7021739130434783,4.009420289855073,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
27,-61.9601,-10.3379,0.1646,0.7,2.332608695652174,4.007246376811594,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
28,-61.2307,-10.26,0.17,0.7,2.5228260869565218,4.038405797101449,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
29,-61.5574,-10.2683,0.1753,0.7,2.482608695652174,4.01231884057971,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
30,-59.8919,-10.3629,0.1804,0.7,2.4684782608695652,3.9898550724637682,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
31,-60.8636,-10.44,0.1858,0.7,2.0847826086956522,3.966666666666667,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
32,-61.3705,-10.3541,0.191,0.7,2.0380434782608696,3.9695652173913043,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
33,-61.7482,-10.4081,0.196,0.7,1.8054347826086956,4.007971014492754,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
34,-62.3948,-10.451,0.2011,0.7,1.7836956521739131,4.003623188405797,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
35,-63.1146,-10.6284,0.2061,0.7,1.2358695652173912,3.9855072463768115,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
36,-63.3651,-10.8552,0.2112,0.7,0.8195652173913044,3.960144927536232,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
37,-64.0781,-11.0383,0.2162,0.7,0.5532608695652174,4.002173913043478,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
38,-64.8062,-11.1202,0.2211,0.7,0.4206521739130435,4.0202898550724635,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
39,-64.1507,-11.1889,0.2261,0.7,0.4891304347826087,3.9594202898550726,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
40,-64.6901,-11.2102,0.2311,0.7,0.35108695652173916,3.9992753623188406,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
41,-64.4229,-11.1987,0.2359,0.7,0.4608695652173913,4.026811594202899,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
42,-64.6798,-11.1169,0.2407,0.7,0.39456521739130435,3.967391304347826,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
43,-64.6955,-11.0977,0.2454,0.7,0.35108695652173916,3.9782608695652173,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
44,-64.9481,-11.0471,0.25,0.7,0.3706521739130435,4.048550724637681,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
45,-64.3952,-11.0776,0.2546,0.7,0.5369565217391304,3.966666666666667,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
46,-64.5418,-10.9585,0.2591,0.7,0.5206521739130435,3.9840579710144928,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
47,-64.451,-10.9229,0.2636,0.7,0.5413043478260869,4.041304347826087,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
48,-64.4539,-10.8346,0.2681,0.7,0.4315217391304348,3.9971014492753625,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
49,-63.9667,-10.7624,0.2724,0.7,0.5369565217391304,3.9804347826086954,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
50,-63.457,-10.6573,0.2767,0.7,0.5608695652173913,4.0028985507246375,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
51,-62.9475,-10.5447,0.281,0.7,0.675,3.9811594202898553,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
52,-62.4079,-10.4497,0.2853,0.7,1.1641304347826087,3.9768115942028985,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
53,-61.2343,-10.1799,0.2895,0.7,2.7184782608695652,4.011594202898551,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
54,-59.9817,-10.1801,0.2936,0.7,3.0858695652173913,4.023188405797101,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
55,-56.9281,-10.3566,0.2974,0.7,3.226086956521739,4.017391304347826,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
56,-55.4594,-10.719,0.3011,0.7,2.376086956521739,3.993478260869565,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
57,-55.9001,-10.7248,0.3052,0.7,2.1760869565217393,3.9985507246376812,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
58,-54.7848,-11.1214,0.3089,0.7,1.616304347826087,3.996376811594203,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
59,-55.0873,-11.3414,0.3128,0.7,1.326086956521739,4.015217391304348,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
60,-56.1882,-11.6182,0.3166,0.7,0.933695652173913,3.9521739130434783,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
61,-57.0995,-11.7324,0.3204,0.7,0.8184782608695652,3.948550724637681,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
62,-58.4355,-11.9571,0.3242,0.7,0.5945652173913043,4.013768115942029,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
63,-59.2172,-12.049,0.3279,0.7,0.41195652173913044,4.000724637681159,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
64,-59.9976,-12.1306,0.3316,0.7,0.29130434782608694,3.984782608695652,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
65,-60.3045,-12.1596,0.3353,0.7,0.2673913043478261,3.9789855072463767,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
66,-60.7927,-12.2352,0.339,0.7,0.1673913043478261,4.056521739130435,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
67,-61.3379,-12.2062,0.3427,0.7,0.20869565217391303,3.994927536231884,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
68,-61.7292,-12.2347,0.3463,0.7,0.11956521739130435,3.9565217391304346,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
69,-62.3442,-12.2314,0.35,0.7,0.12934782608695652,3.9811594202898553,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
70,-62.8467,-12.2241,0.3535,0.7,0.11956521739130435,3.971014492753623,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
71,-63.1866,-12.2019,0.357,0.7,0.08478260869565217,3.994927536231884,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
72,-63.5867,-12.1911,0.3604,0.7,0.0891304347826087,4.000724637681159,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
73,-63.8885,-12.131,0.3639,0.7,0.11521739130434783,3.982608695652174,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
74,-64.4208,-12.0379,0.3673,0.7,0.08804347826086957,4.035507246376811,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
75,-64.7941,-11.9651,0.3706,0.7,0.08043478260869565,3.9478260869565216,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
76,-64.9221,-11.899,0.3739,0.7,0.10652173913043478,4.001449275362319,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
77,-64.8717,-11.7231,0.3772,0.7,0.16304347826086957,4.03695652173913,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
78,-65.0722,-11.6494,0.3805,0.7,0.20217391304347826,3.9956521739130433,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
79,-65.1737,-11.5408,0.3837,0.7,0.2076086956521739,4.041304347826087,14.240579710144928,14.240579710144928,14.340579710144928,14.340579710144928
