Step,Activity,Dampening,CurrentCalcium,TargetCalcium,SynapticInput,BackgroundInput,GrownAxons,ConnectedAxons,GrownDendrites,ConnectedDendrites
1,-61.3079,-12.2141,0.0048,0.7,0.1641509433962264,4.033962264150944,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
2,-61.9422,-12.1861,0.0119,0.7,0.15,4.033962264150944,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
3,-62.5762,-12.273,0.0188,0.7,0.12735849056603774,4.011320754716981,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
4,-63.1917,-12.2282,0.0256,0.7,0.11037735849056604,3.920754716981132,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
5,-63.5277,-12.1888,0.0325,0.7,0.07358490566037736,3.952830188679245,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
6,-63.7957,-12.1546,0.0391,0.7,0.059433962264150944,3.956603773584906,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
7,-64.3846,-12.1194,0.0457,0.7,0.0820754716981132,3.983018867924528,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
8,-64.4919,-12.0572,0.0523,0.7,0.12452830188679245,3.9075471698113207,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
9,-64.4753,-11.9885,0.0589,0.7,0.1330188679245283,3.9679245283018867,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
10,-64.6197,-11.9053,0.0654,0.7,0.1018867924528302,4.013207547169811,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
11,-64.893,-11.7848,0.0718,0.7,0.17264150943396225,4.026415094339622,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
12,-64.7348,-11.6556,0.0781,0.7,0.2320754716981132,4.050943396226415,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
13,-65.3214,-11.5969,0.0843,0.7,0.16132075471698112,3.973584905660377,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
14,-65.0153,-11.3894,0.0905,0.7,0.30849056603773584,4.067924528301887,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
15,-65.3218,-11.3786,0.0967,0.7,0.22924528301886793,4.0,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
16,-65.3357,-11.2835,0.1028,0.7,0.37924528301886795,3.9924528301886792,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
17,-65.2477,-11.0781,0.1089,0.7,0.4981132075471698,4.043396226415094,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
18,-65.0659,-10.9526,0.1148,0.7,0.5150943396226415,3.9962264150943394,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
19,-64.0282,-10.8834,0.1207,0.7,0.4839622641509434,4.060377358490566,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
20,-64.7818,-10.7204,0.1265,0.7,0.5377358490566038,3.990566037735849,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
21,-63.193,-10.619,0.1321,0.7,0.4386792452830189,4.00188679245283,14.575471698113208,14.575471698113208,14.507547169811321,14.507547169811321
