TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.12079 48.88556 141.97918 3793.0
0.0 0.0 0.0 55.12079 48.88556 141.97918 3793.0
0.0 2.0 2.0 27.40915 25.32113 87.7313 8.0
0.0 2.0 0.0 55.12079 48.88556 141.97918 8.0
0.0 4.0 4.0 72.11355 108.38996 139.68234 13.0
0.0 4.0 0.0 55.12079 48.88556 141.97918 13.0
0.0 16.0 16.0 37.10246 39.0984 124.71191 1303.0
0.0 16.0 0.0 55.12079 48.88556 141.97918 1303.0
0.0 22.0 22.0 25.08683 80.02604 119.45716 565.0
0.0 22.0 0.0 55.12079 48.88556 141.97918 565.0
0.0 24.0 24.0 107.86214 87.20783 149.15098 16.0
0.0 24.0 0.0 55.12079 48.88556 141.97918 16.0
0.0 26.0 26.0 132.09991 45.11599 139.10841 1.0
0.0 26.0 0.0 55.12079 48.88556 141.97918 1.0
0.0 27.0 27.0 18.71944 45.36887 103.74229 34.0
0.0 27.0 0.0 55.12079 48.88556 141.97918 34.0
0.0 28.0 28.0 84.34264 38.9143 143.12968 1140.0
0.0 28.0 0.0 55.12079 48.88556 141.97918 1140.0
0.0 29.0 29.0 122.68647 20.58027 121.16808 1.0
0.0 29.0 0.0 55.12079 48.88556 141.97918 1.0
0.0 33.0 33.0 97.22163 49.93538 149.23501 265.0
0.0 33.0 0.0 55.12079 48.88556 141.97918 265.0
0.0 36.0 36.0 51.17496 19.5024 119.71142 469.0
0.0 36.0 0.0 55.12079 48.88556 141.97918 469.0
0.0 37.0 37.0 80.27031 11.0613 113.81641 85.0
0.0 37.0 0.0 55.12079 48.88556 141.97918 85.0
0.0 38.0 38.0 88.67715 68.41679 152.6151 414.0
0.0 38.0 0.0 55.12079 48.88556 141.97918 414.0
0.0 41.0 41.0 59.86355 126.0751 122.49097 2.0
0.0 41.0 0.0 55.12079 48.88556 141.97918 2.0
0.0 42.0 42.0 56.63008 85.22992 144.95806 895.0
0.0 42.0 0.0 55.12079 48.88556 141.97918 895.0
0.0 44.0 44.0 70.24908 22.72216 131.34939 649.0
0.0 44.0 0.0 55.12079 48.88556 141.97918 649.0
1.0 1.0 1.0 66.21437 89.0949 7.40543 12276.0
1.0 1.0 1.0 66.21437 89.0949 7.40543 12276.0
1.0 8.0 8.0 89.89959 90.5612 30.40518 116.0
1.0 8.0 1.0 66.21437 89.0949 7.40543 116.0
1.0 11.0 11.0 48.50667 14.13134 56.48796 20.0
1.0 11.0 1.0 66.21437 89.0949 7.40543 20.0
1.0 13.0 13.0 21.81271 31.1354 56.41937 1.0
1.0 13.0 1.0 66.21437 89.0949 7.40543 1.0
1.0 14.0 14.0 128.4885 116.07402 40.40111 88.0
1.0 14.0 1.0 66.21437 89.0949 7.40543 88.0
1.0 19.0 19.0 66.38374 15.81298 45.33341 21.0
1.0 19.0 1.0 66.21437 89.0949 7.40543 21.0
1.0 20.0 20.0 84.99807 53.7113 22.25222 2366.0
1.0 20.0 1.0 66.21437 89.0949 7.40543 2366.0
