TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.10346 48.9055 141.98045 3862.0
0.0 0.0 0.0 55.10346 48.9055 141.98045 3862.0
0.0 2.0 2.0 27.3907 25.34112 87.72672 8.0
0.0 2.0 0.0 55.10346 48.9055 141.98045 8.0
0.0 4.0 4.0 72.08328 108.39626 139.66891 13.0
0.0 4.0 0.0 55.10346 48.9055 141.98045 13.0
0.0 16.0 16.0 37.09077 39.07877 124.68858 1329.0
0.0 16.0 0.0 55.10346 48.9055 141.98045 1329.0
0.0 22.0 22.0 25.09049 80.02583 119.4605 573.0
0.0 22.0 0.0 55.10346 48.9055 141.98045 573.0
0.0 24.0 24.0 107.85122 87.21164 149.15251 16.0
0.0 24.0 0.0 55.10346 48.9055 141.98045 16.0
0.0 26.0 26.0 132.12395 45.13272 139.10919 1.0
0.0 26.0 0.0 55.10346 48.9055 141.98045 1.0
0.0 27.0 27.0 18.73784 45.3495 103.7614 33.0
0.0 27.0 0.0 55.10346 48.9055 141.98045 33.0
0.0 28.0 28.0 84.34444 38.91254 143.12633 1161.0
0.0 28.0 0.0 55.10346 48.9055 141.98045 1161.0
0.0 29.0 29.0 122.69547 20.58084 121.16489 1.0
0.0 29.0 0.0 55.10346 48.9055 141.98045 1.0
0.0 33.0 33.0 97.22276 49.94539 149.23854 273.0
0.0 33.0 0.0 55.10346 48.9055 141.98045 273.0
0.0 36.0 36.0 51.17984 19.52036 119.73784 484.0
0.0 36.0 0.0 55.10346 48.9055 141.98045 484.0
0.0 37.0 37.0 80.22938 11.05243 113.803 87.0
0.0 37.0 0.0 55.10346 48.9055 141.98045 87.0
0.0 38.0 38.0 88.70018 68.41425 152.61258 419.0
0.0 38.0 0.0 55.10346 48.9055 141.98045 419.0
0.0 41.0 41.0 59.8424 126.06055 122.50074 2.0
0.0 41.0 0.0 55.10346 48.9055 141.98045 2.0
0.0 42.0 42.0 56.62089 85.23469 144.95324 908.0
0.0 42.0 0.0 55.10346 48.9055 141.98045 908.0
0.0 44.0 44.0 70.24564 22.71438 131.344 649.0
