TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.11981 48.88868 141.97757 3834.0
0.0 0.0 0.0 55.11981 48.88868 141.97757 3834.0
0.0 2.0 2.0 27.4313 25.29373 87.71237 11.0
0.0 2.0 0.0 55.11981 48.88868 141.97757 11.0
0.0 4.0 4.0 72.19261 108.42896 139.67374 13.0
0.0 4.0 0.0 55.11981 48.88868 141.97757 13.0
0.0 16.0 16.0 37.09914 39.07876 124.69632 1378.0
0.0 16.0 0.0 55.11981 48.88868 141.97757 1378.0
0.0 22.0 22.0 25.10462 80.01377 119.47765 554.0
0.0 22.0 0.0 55.11981 48.88868 141.97757 554.0
0.0 24.0 24.0 107.91414 87.19737 149.14572 16.0
0.0 24.0 0.0 55.11981 48.88868 141.97757 16.0
0.0 27.0 27.0 18.72663 45.3367 103.72354 33.0
0.0 27.0 0.0 55.11981 48.88868 141.97757 33.0
0.0 28.0 28.0 84.35211 38.91233 143.12957 1167.0
0.0 28.0 0.0 55.11981 48.88868 141.97757 1167.0
0.0 29.0 29.0 122.74759 20.59388 121.16319 1.0
0.0 29.0 0.0 55.11981 48.88868 141.97757 1.0
0.0 33.0 33.0 97.23272 49.92967 149.23249 280.0
0.0 33.0 0.0 55.11981 48.88868 141.97757 280.0
0.0 36.0 36.0 51.15893 19.51193 119.70852 476.0
0.0 36.0 0.0 55.11981 48.88868 141.97757 476.0
0.0 37.0 37.0 80.27467 11.05708 113.81533 90.0
0.0 37.0 0.0 55.11981 48.88868 141.97757 90.0
0.0 38.0 38.0 88.73031 68.39812 152.61235 436.0
0.0 38.0 0.0 55.11981 48.88868 141.97757 436.0
0.0 41.0 41.0 59.92788 126.0855 122.51317 2.0
0.0 41.0 0.0 55.11981 48.88868 141.97757 2.0
0.0 42.0 42.0 56.66504 85.22207 144.97376 898.0
0.0 42.0 0.0 55.11981 48.88868 141.97757 898.0
0.0 44.0 44.0 70.27232 22.72514 131.35443 637.0
0.0 44.0 0.0 55.11981 48.88868 141.97757 637.0
1.0 1.0 1.0 66.21052 89.19195 7.44834 12261.0
1.0 1.0 1.0 66.21052 89.19195 7.44834 12261.0
1.0 8.0 8.0 89.90112 90.56287 30.43701 119.0
1.0 8.0 1.0 66.21052 89.19195 7.44834 119.0
1.0 11.0 11.0 48.53275 14.11448 56.50099 18.0
1.0 11.0 1.0 66.21052 89.19195 7.44834 18.0
1.0 13.0 13.0 21.82197 31.12393 56.41941 1.0
1.0 13.0 1.0 66.21052 89.19195 7.44834 1.0
1.0 14.0 14.0 128.55988 116.09203 40.46312 89.0
1.0 14.0 1.0 66.21052 89.19195 7.44834 89.0
1.0 19.0 19.0 66.39727 15.80847 45.3769 20.0
1.0 19.0 1.0 66.21052 89.19195 7.44834 20.0
1.0 20.0 20.0 84.98923 53.64582 22.28772 2390.0
1.0 20.0 1.0 66.21052 89.19195 7.44834 2390.0
1.0 21.0 21.0 28.31621 78.06812 19.27067 1425.0
1.0 21.0 1.0 66.21052 89.19195 7.44834 1425.0
1.0 30.0 30.0 88.58675 139.93525 62.81893 450.0
1.0 30.0 1.0 66.21052 89.19195 7.44834 450.0
1.0 31.0 31.0 121.59235 38.89457 36.03123 6.0
1.0 31.0 1.0 66.21052 89.19195 7.44834 6.0
1.0 39.0 39.0 21.85956 50.08664 32.74905 274.0
1.0 39.0 1.0 66.21052 89.19195 7.44834 274.0
1.0 40.0 40.0 83.26706 23.53888 42.41484 15.0
1.0 40.0 1.0 66.21052 89.19195 7.44834 15.0
1.0 45.0 45.0 35.08514 116.27135 28.45576 1840.0
1.0 45.0 1.0 66.21052 89.19195 7.44834 1840.0
1.0 46.0 46.0 114.68449 130.26803 52.83088 223.0
1.0 46.0 1.0 66.21052 89.19195 7.44834 223.0
2.0 0.0 0.0 55.11981 48.88868 141.97757 6.0
2.0 0.0 2.0 27.4313 25.29373 87.71237 6.0
2.0 2.0 2.0 27.4313 25.29373 87.71237 6706.0
2.0 2.0 2.0 27.4313 25.29373 87.71237 6706.0
2.0 3.0 3.0 83.15716 3.83244 88.03446 339.0
2.0 3.0 2.0 27.4313 25.29373 87.71237 339.0
2.0 6.0 6.0 5.45945 84.68102 74.37487 462.0
2.0 6.0 2.0 27.4313 25.29373 87.71237 462.0
2.0 10.0 10.0 97.07986 3.92695 61.09467 1.0
2.0 10.0 2.0 27.4313 25.29373 87.71237 1.0
2.0 11.0 11.0 48.53275 14.11448 56.50099 1355.0
2.0 11.0 2.0 27.4313 25.29373 87.71237 1355.0
2.0 13.0 13.0 21.82197 31.12393 56.41941 1402.0
2.0 13.0 2.0 27.4313 25.29373 87.71237 1402.0
2.0 16.0 16.0 37.09914 39.07876 124.69632 687.0
2.0 16.0 2.0 27.4313 25.29373 87.71237 687.0
2.0 19.0 19.0 66.39727 15.80847 45.3769 9.0
2.0 19.0 2.0 27.4313 25.29373 87.71237 9.0
2.0 20.0 20.0 84.98923 53.64582 22.28772 1.0
2.0 20.0 2.0 27.4313 25.29373 87.71237 1.0
2.0 22.0 22.0 25.10462 80.01377 119.47765 75.0
2.0 22.0 2.0 27.4313 25.29373 87.71237 75.0
2.0 27.0 27.0 18.72663 45.3367 103.72354 1585.0
2.0 27.0 2.0 27.4313 25.29373 87.71237 1585.0
2.0 36.0 36.0 51.15893 19.51193 119.70852 572.0
2.0 36.0 2.0 27.4313 25.29373 87.71237 572.0
2.0 37.0 37.0 80.27467 11.05708 113.81533 489.0
2.0 37.0 2.0 27.4313 25.29373 87.71237 489.0
2.0 39.0 39.0 21.85956 50.08664 32.74905 143.0
2.0 39.0 2.0 27.4313 25.29373 87.71237 143.0
2.0 44.0 44.0 70.27232 22.72514 131.35443 35.0
2.0 44.0 2.0 27.4313 25.29373 87.71237 35.0
3.0 2.0 2.0 27.4313 25.29373 87.71237 299.0
3.0 2.0 3.0 83.15716 3.83244 88.03446 299.0
3.0 3.0 3.0 83.15716 3.83244 88.03446 7135.0
3.0 3.0 3.0 83.15716 3.83244 88.03446 7135.0
3.0 7.0 7.0 121.66855 13.45395 56.9031 242.0
3.0 7.0 3.0 83.15716 3.83244 88.03446 242.0
3.0 10.0 10.0 97.07986 3.92695 61.09467 1608.0
3.0 10.0 3.0 83.15716 3.83244 88.03446 1608.0
3.0 11.0 11.0 48.53275 14.11448 56.50099 1070.0
3.0 11.0 3.0 83.15716 3.83244 88.03446 1070.0
3.0 13.0 13.0 21.82197 31.12393 56.41941 5.0
3.0 13.0 3.0 83.15716 3.83244 88.03446 5.0
3.0 15.0 15.0 145.1174 26.56136 64.67234 19.0
3.0 15.0 3.0 83.15716 3.83244 88.03446 19.0
3.0 16.0 16.0 37.09914 39.07876 124.69632 11.0
3.0 16.0 3.0 83.15716 3.83244 88.03446 11.0
3.0 17.0 17.0 122.78176 11.00217 94.58931 1219.0
3.0 17.0 3.0 83.15716 3.83244 88.03446 1219.0
