TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.09246 48.89328 141.96849 3911.0
0.0 0.0 0.0 55.09246 48.89328 141.96849 3911.0
0.0 2.0 2.0 27.38849 25.34288 87.7156 7.0
0.0 2.0 0.0 55.09246 48.89328 141.96849 7.0
0.0 4.0 4.0 72.13361 108.40213 139.68049 12.0
0.0 4.0 0.0 55.09246 48.89328 141.96849 12.0
0.0 16.0 16.0 37.11121 39.1279 124.73241 1341.0
0.0 16.0 0.0 55.09246 48.89328 141.96849 1341.0
0.0 22.0 22.0 25.11549 80.0409 119.49284 580.0
0.0 22.0 0.0 55.09246 48.89328 141.96849 580.0
0.0 24.0 24.0 107.83761 87.22216 149.15173 14.0
0.0 24.0 0.0 55.09246 48.89328 141.96849 14.0
0.0 26.0 26.0 132.10128 45.15062 139.12831 1.0
0.0 26.0 0.0 55.09246 48.89328 141.96849 1.0
0.0 27.0 27.0 18.71759 45.34653 103.72077 38.0
0.0 27.0 0.0 55.09246 48.89328 141.96849 38.0
0.0 28.0 28.0 84.33763 38.92213 143.13018 1141.0
0.0 28.0 0.0 55.09246 48.89328 141.96849 1141.0
0.0 29.0 29.0 122.6919 20.5808 121.16844 2.0
0.0 29.0 0.0 55.09246 48.89328 141.96849 2.0
0.0 33.0 33.0 97.208 49.95141 149.23856 272.0
0.0 33.0 0.0 55.09246 48.89328 141.96849 272.0
0.0 36.0 36.0 51.16765 19.49432 119.69202 489.0
0.0 36.0 0.0 55.09246 48.89328 141.96849 489.0
0.0 37.0 37.0 80.26244 11.05635 113.8126 85.0
0.0 37.0 0.0 55.09246 48.89328 141.96849 85.0
0.0 38.0 38.0 88.70579 68.416 152.61444 415.0
0.0 38.0 0.0 55.09246 48.89328 141.96849 415.0
0.0 41.0 41.0 59.87774 126.06751 122.51217 2.0
0.0 41.0 0.0 55.09246 48.89328 141.96849 2.0
0.0 42.0 42.0 56.63222 85.24044 144.9585 896.0
0.0 42.0 0.0 55.09246 48.89328 141.96849 896.0
0.0 44.0 44.0 70.23773 22.70112 131.32883 661.0
0.0 44.0 0.0 55.09246 48.89328 141.96849 661.0
1.0 1.0 1.0 66.2192 89.1709 7.43463 12450.0
1.0 1.0 1.0 66.2192 89.1709 7.43463 12450.0
1.0 8.0 8.0 89.93163 90.47197 30.41771 118.0
1.0 8.0 1.0 66.2192 89.1709 7.43463 118.0
1.0 11.0 11.0 48.51746 14.12511 56.50083 16.0
1.0 11.0 1.0 66.2192 89.1709 7.43463 16.0
1.0 13.0 13.0 21.81185 31.1372 56.42137 1.0
1.0 13.0 1.0 66.2192 89.1709 7.43463 1.0
1.0 14.0 14.0 128.50798 116.08331 40.41763 89.0
1.0 14.0 1.0 66.2192 89.1709 7.43463 89.0
1.0 19.0 19.0 66.39964 15.78471 45.39452 25.0
1.0 19.0 1.0 66.2192 89.1709 7.43463 25.0
1.0 20.0 20.0 84.99604 53.66684 22.27758 2392.0
1.0 20.0 1.0 66.2192 89.1709 7.43463 2392.0
