TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.10385 48.91618 141.98515 3935.0
0.0 0.0 0.0 55.10385 48.91618 141.98515 3935.0
0.0 2.0 2.0 27.41187 25.31167 87.70888 13.0
0.0 2.0 0.0 55.10385 48.91618 141.98515 13.0
0.0 4.0 4.0 72.05413 108.38885 139.67015 12.0
0.0 4.0 0.0 55.10385 48.91618 141.98515 12.0
0.0 5.0 5.0 36.16435 130.03851 82.24712 1.0
0.0 5.0 0.0 55.10385 48.91618 141.98515 1.0
0.0 16.0 16.0 37.10092 39.11815 124.72403 1436.0
0.0 16.0 0.0 55.10385 48.91618 141.98515 1436.0
0.0 22.0 22.0 25.08789 80.08279 119.44751 557.0
0.0 22.0 0.0 55.10385 48.91618 141.98515 557.0
0.0 24.0 24.0 107.89191 87.22351 149.14526 13.0
0.0 24.0 0.0 55.10385 48.91618 141.98515 13.0
0.0 27.0 27.0 18.71338 45.3697 103.73164 22.0
0.0 27.0 0.0 55.10385 48.91618 141.98515 22.0
0.0 28.0 28.0 84.25864 38.98763 143.16257 1134.0
0.0 28.0 0.0 55.10385 48.91618 141.98515 1134.0
0.0 29.0 29.0 122.712 20.58756 121.16892 1.0
0.0 29.0 0.0 55.10385 48.91618 141.98515 1.0
0.0 33.0 33.0 97.17862 49.96553 149.2424 272.0
0.0 33.0 0.0 55.10385 48.91618 141.98515 272.0
0.0 36.0 36.0 51.17051 19.51012 119.71142 463.0
0.0 36.0 0.0 55.10385 48.91618 141.98515 463.0
0.0 37.0 37.0 80.23545 11.057 113.80613 73.0
0.0 37.0 0.0 55.10385 48.91618 141.98515 73.0
0.0 38.0 38.0 88.68138 68.40754 152.6124 444.0
0.0 38.0 0.0 55.10385 48.91618 141.98515 444.0
0.0 41.0 41.0 59.80759 126.04809 122.50046 3.0
0.0 41.0 0.0 55.10385 48.91618 141.98515 3.0
0.0 42.0 42.0 56.62344 85.24592 144.94973 932.0
0.0 42.0 0.0 55.10385 48.91618 141.98515 932.0
0.0 44.0 44.0 70.24385 22.71624 131.34045 600.0
0.0 44.0 0.0 55.10385 48.91618 141.98515 600.0
1.0 1.0 1.0 66.25161 89.25454 7.48778 11205.0
1.0 1.0 1.0 66.25161 89.25454 7.48778 11205.0
1.0 5.0 5.0 36.16435 130.03851 82.24712 26.0
1.0 5.0 1.0 66.25161 89.25454 7.48778 26.0
1.0 6.0 6.0 5.47446 84.78813 74.40386 1.0
1.0 6.0 1.0 66.25161 89.25454 7.48778 1.0
1.0 8.0 8.0 108.17757 85.94692 38.69022 1654.0
1.0 8.0 1.0 66.25161 89.25454 7.48778 1654.0
1.0 11.0 11.0 48.52689 14.11743 56.49803 22.0
1.0 11.0 1.0 66.25161 89.25454 7.48778 22.0
1.0 14.0 14.0 128.344 116.04745 40.31354 49.0
1.0 14.0 1.0 66.25161 89.25454 7.48778 49.0
1.0 19.0 19.0 66.40021 15.80523 45.36498 22.0
1.0 19.0 1.0 66.25161 89.25454 7.48778 22.0
1.0 20.0 20.0 85.07837 53.72651 22.31323 2213.0
1.0 20.0 1.0 66.25161 89.25454 7.48778 2213.0
1.0 21.0 21.0 28.27056 78.12091 19.30529 1342.0
