TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.07955 48.91402 141.97251 3924.0
0.0 0.0 0.0 55.07955 48.91402 141.97251 3924.0
0.0 2.0 2.0 27.37636 25.34758 87.70303 14.0
0.0 2.0 0.0 55.07955 48.91402 141.97251 14.0
0.0 4.0 4.0 72.10072 108.39603 139.67788 13.0
0.0 4.0 0.0 55.07955 48.91402 141.97251 13.0
0.0 5.0 5.0 36.15912 130.03828 82.21244 1.0
0.0 5.0 0.0 55.07955 48.91402 141.97251 1.0
0.0 16.0 16.0 37.10173 39.13646 124.73481 1458.0
0.0 16.0 0.0 55.07955 48.91402 141.97251 1458.0
0.0 22.0 22.0 25.09547 80.03069 119.466 541.0
0.0 22.0 0.0 55.07955 48.91402 141.97251 541.0
0.0 24.0 24.0 107.84928 87.2276 149.15183 13.0
0.0 24.0 0.0 55.07955 48.91402 141.97251 13.0
0.0 27.0 27.0 18.71992 45.34324 103.72537 26.0
0.0 27.0 0.0 55.07955 48.91402 141.97251 26.0
0.0 28.0 28.0 84.29083 38.9582 143.14903 1134.0
0.0 28.0 0.0 55.07955 48.91402 141.97251 1134.0
0.0 33.0 33.0 97.18575 49.95435 149.23447 273.0
0.0 33.0 0.0 55.07955 48.91402 141.97251 273.0
0.0 36.0 36.0 51.17222 19.5191 119.72985 476.0
0.0 36.0 0.0 55.07955 48.91402 141.97251 476.0
0.0 37.0 37.0 80.2326 11.05238 113.79794 75.0
0.0 37.0 0.0 55.07955 48.91402 141.97251 75.0
0.0 38.0 38.0 88.72168 68.41969 152.61379 416.0
0.0 38.0 0.0 55.07955 48.91402 141.97251 416.0
0.0 41.0 41.0 59.81876 126.04839 122.50507 3.0
0.0 41.0 0.0 55.07955 48.91402 141.97251 3.0
0.0 42.0 42.0 56.63182 85.24141 144.95395 932.0
0.0 42.0 0.0 55.07955 48.91402 141.97251 932.0
0.0 44.0 44.0 70.25741 22.72228 131.34995 575.0
0.0 44.0 0.0 55.07955 48.91402 141.97251 575.0
1.0 1.0 1.0 66.24035 89.20322 7.45803 11343.0
1.0 1.0 1.0 66.24035 89.20322 7.45803 11343.0
1.0 5.0 5.0 36.15912 130.03828 82.21244 21.0
1.0 5.0 1.0 66.24035 89.20322 7.45803 21.0
1.0 6.0 6.0 5.47335 84.78648 74.39554 1.0
1.0 6.0 1.0 66.24035 89.20322 7.45803 1.0
1.0 8.0 8.0 108.13977 85.99758 38.66451 1673.0
1.0 8.0 1.0 66.24035 89.20322 7.45803 1673.0
1.0 11.0 11.0 48.52413 14.11579 56.50367 19.0
1.0 11.0 1.0 66.24035 89.20322 7.45803 19.0
1.0 14.0 14.0 128.32751 116.04354 40.29409 54.0
