TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.11216 48.87503 141.96855 3934.0
0.0 0.0 0.0 55.11216 48.87503 141.96855 3934.0
0.0 2.0 2.0 27.39882 25.325 87.70406 12.0
0.0 2.0 0.0 55.11216 48.87503 141.96855 12.0
0.0 4.0 4.0 72.1291 108.3988 139.67766 11.0
0.0 4.0 0.0 55.11216 48.87503 141.96855 11.0
0.0 5.0 5.0 36.19606 130.0657 82.21191 1.0
0.0 5.0 0.0 55.11216 48.87503 141.96855 1.0
0.0 16.0 16.0 37.11364 39.11389 124.7338 1433.0
0.0 16.0 0.0 55.11216 48.87503 141.96855 1433.0
0.0 22.0 22.0 25.10569 80.06043 119.47433 546.0
0.0 22.0 0.0 55.11216 48.87503 141.96855 546.0
0.0 24.0 24.0 107.9188 87.2172 149.14245 12.0
0.0 24.0 0.0 55.11216 48.87503 141.96855 12.0
0.0 27.0 27.0 18.71333 45.3703 103.73062 26.0
0.0 27.0 0.0 55.11216 48.87503 141.96855 26.0
0.0 28.0 28.0 84.3301 38.93594 143.13959 1136.0
0.0 28.0 0.0 55.11216 48.87503 141.96855 1136.0
0.0 29.0 29.0 122.76087 20.594 121.15149 1.0
0.0 29.0 0.0 55.11216 48.87503 141.96855 1.0
0.0 33.0 33.0 97.24169 49.94062 149.23543 268.0
0.0 33.0 0.0 55.11216 48.87503 141.96855 268.0
0.0 36.0 36.0 51.16518 19.52138 119.72719 466.0
0.0 36.0 0.0 55.11216 48.87503 141.96855 466.0
0.0 37.0 37.0 80.3062 11.07475 113.84366 73.0
0.0 37.0 0.0 55.11216 48.87503 141.96855 73.0
0.0 38.0 38.0 88.69171 68.41181 152.6113 436.0
0.0 38.0 0.0 55.11216 48.87503 141.96855 436.0
0.0 41.0 41.0 59.91729 126.08001 122.50505 3.0
0.0 41.0 0.0 55.11216 48.87503 141.96855 3.0
0.0 42.0 42.0 56.64166 85.22811 144.96106 917.0
0.0 42.0 0.0 55.11216 48.87503 141.96855 917.0
0.0 44.0 44.0 70.25093 22.72733 131.35529 594.0
0.0 44.0 0.0 55.11216 48.87503 141.96855 594.0
1.0 1.0 1.0 66.2559 89.27346 7.49251 11115.0
1.0 1.0 1.0 66.2559 89.27346 7.49251 11115.0
1.0 5.0 5.0 36.19606 130.0657 82.21191 25.0
1.0 5.0 1.0 66.2559 89.27346 7.49251 25.0
1.0 6.0 6.0 5.47715 84.78933 74.4061 1.0
1.0 6.0 1.0 66.2559 89.27346 7.49251 1.0
1.0 8.0 8.0 108.24858 85.92594 38.72512 1645.0
1.0 8.0 1.0 66.2559 89.27346 7.49251 1645.0
1.0 11.0 11.0 48.54318 14.10816 56.51196 21.0
1.0 11.0 1.0 66.2559 89.27346 7.49251 21.0
1.0 14.0 14.0 128.38465 116.02895 40.34004 50.0
1.0 14.0 1.0 66.2559 89.27346 7.49251 50.0
1.0 19.0 19.0 66.40105 15.78279 45.39263 21.0
1.0 19.0 1.0 66.2559 89.27346 7.49251 21.0
1.0 20.0 20.0 85.10369 53.72354 22.34007 2187.0
1.0 20.0 1.0 66.2559 89.27346 7.49251 2187.0
1.0 21.0 21.0 28.29159 78.11139 19.2884 1335.0
1.0 21.0 1.0 66.2559 89.27346 7.49251 1335.0
1.0 30.0 30.0 88.43348 139.93388 62.74567 347.0
1.0 30.0 1.0 66.2559 89.27346 7.49251 347.0
1.0 31.0 31.0 121.59161 38.96518 36.06418 2.0
1.0 31.0 1.0 66.2559 89.27346 7.49251 2.0
1.0 39.0 39.0 21.8198 50.14891 32.7732 271.0
1.0 39.0 1.0 66.2559 89.27346 7.49251 271.0
1.0 40.0 40.0 83.27245 23.52648 42.41352 18.0
1.0 40.0 1.0 66.2559 89.27346 7.49251 18.0
1.0 45.0 45.0 35.0535 116.37789 28.63793 1795.0
1.0 45.0 1.0 66.2559 89.27346 7.49251 1795.0
1.0 46.0 46.0 114.57982 130.23929 52.76702 151.0
1.0 46.0 1.0 66.2559 89.27346 7.49251 151.0
2.0 0.0 0.0 55.11216 48.87503 141.96855 13.0
2.0 0.0 2.0 27.39882 25.325 87.70406 13.0
2.0 2.0 2.0 27.39882 25.325 87.70406 6631.0
2.0 2.0 2.0 27.39882 25.325 87.70406 6631.0
2.0 3.0 3.0 83.25508 3.83758 88.03753 361.0
2.0 3.0 2.0 27.39882 25.325 87.70406 361.0
2.0 6.0 6.0 5.47715 84.78933 74.4061 438.0
2.0 6.0 2.0 27.39882 25.325 87.70406 438.0
2.0 10.0 10.0 97.07319 3.92274 61.10709 2.0
2.0 10.0 2.0 27.39882 25.325 87.70406 2.0
2.0 11.0 11.0 48.54318 14.10816 56.51196 1367.0
2.0 11.0 2.0 27.39882 25.325 87.70406 1367.0
2.0 13.0 13.0 21.7837 31.16008 56.44092 1402.0
2.0 13.0 2.0 27.39882 25.325 87.70406 1402.0
2.0 16.0 16.0 37.11364 39.11389 124.7338 702.0
2.0 16.0 2.0 27.39882 25.325 87.70406 702.0
2.0 19.0 19.0 66.40105 15.78279 45.39263 15.0
2.0 19.0 2.0 27.39882 25.325 87.70406 15.0
2.0 20.0 20.0 85.10369 53.72354 22.34007 1.0
2.0 20.0 2.0 27.39882 25.325 87.70406 1.0
2.0 22.0 22.0 25.10569 80.06043 119.47433 87.0
2.0 22.0 2.0 27.39882 25.325 87.70406 87.0
2.0 27.0 27.0 18.71333 45.3703 103.73062 1632.0
2.0 27.0 2.0 27.39882 25.325 87.70406 1632.0
2.0 28.0 28.0 84.3301 38.93594 143.13959 1.0
2.0 28.0 2.0 27.39882 25.325 87.70406 1.0
2.0 36.0 36.0 51.16518 19.52138 119.72719 525.0
2.0 36.0 2.0 27.39882 25.325 87.70406 525.0
2.0 37.0 37.0 80.3062 11.07475 113.84366 421.0
2.0 37.0 2.0 27.39882 25.325 87.70406 421.0
2.0 39.0 39.0 21.8198 50.14891 32.7732 143.0
2.0 39.0 2.0 27.39882 25.325 87.70406 143.0
2.0 40.0 40.0 83.27245 23.52648 42.41352 2.0
2.0 40.0 2.0 27.39882 25.325 87.70406 2.0
2.0 44.0 44.0 70.25093 22.72733 131.35529 37.0
2.0 44.0 2.0 27.39882 25.325 87.70406 37.0
3.0 2.0 2.0 27.39882 25.325 87.70406 292.0
3.0 2.0 3.0 83.25508 3.83758 88.03753 292.0
3.0 3.0 3.0 83.25508 3.83758 88.03753 7136.0
3.0 3.0 3.0 83.25508 3.83758 88.03753 7136.0
3.0 7.0 7.0 121.69344 13.46531 56.90809 221.0
3.0 7.0 3.0 83.25508 3.83758 88.03753 221.0
3.0 10.0 10.0 97.07319 3.92274 61.10709 1602.0
3.0 10.0 3.0 83.25508 3.83758 88.03753 1602.0
3.0 11.0 11.0 48.54318 14.10816 56.51196 1071.0
3.0 11.0 3.0 83.25508 3.83758 88.03753 1071.0
3.0 13.0 13.0 21.7837 31.16008 56.44092 7.0
3.0 13.0 3.0 83.25508 3.83758 88.03753 7.0
3.0 15.0 15.0 145.11787 26.55508 64.69796 15.0
