TargetArea SourceArea Area AvgPosX AvgPosY AvgPosZ SumWeights
0.0 0.0 0.0 55.10363 48.864 141.95893 3861.0
0.0 0.0 0.0 55.10363 48.864 141.95893 3861.0
0.0 2.0 2.0 27.41084 25.31661 87.71222 13.0
0.0 2.0 0.0 55.10363 48.864 141.95893 13.0
0.0 4.0 4.0 72.05169 108.40154 139.66126 13.0
0.0 4.0 0.0 55.10363 48.864 141.95893 13.0
0.0 5.0 5.0 36.18429 130.05069 82.24697 1.0
0.0 5.0 0.0 55.10363 48.864 141.95893 1.0
0.0 16.0 16.0 37.0999 39.10277 124.71291 1394.0
0.0 16.0 0.0 55.10363 48.864 141.95893 1394.0
0.0 22.0 22.0 25.0845 80.06687 119.44695 559.0
0.0 22.0 0.0 55.10363 48.864 141.95893 559.0
0.0 24.0 24.0 107.89441 87.21119 149.14636 12.0
0.0 24.0 0.0 55.10363 48.864 141.95893 12.0
0.0 27.0 27.0 18.70933 45.36954 103.72515 19.0
0.0 27.0 0.0 55.10363 48.864 141.95893 19.0
0.0 28.0 28.0 84.31338 38.93843 143.14199 1124.0
0.0 28.0 0.0 55.10363 48.864 141.95893 1124.0
0.0 29.0 29.0 122.73484 20.58514 121.15538 1.0
0.0 29.0 0.0 55.10363 48.864 141.95893 1.0
0.0 33.0 33.0 97.17372 49.95488 149.2417 298.0
0.0 33.0 0.0 55.10363 48.864 141.95893 298.0
0.0 36.0 36.0 51.17957 19.50773 119.71906 465.0
0.0 36.0 0.0 55.10363 48.864 141.95893 465.0
0.0 37.0 37.0 80.24732 11.04887 113.79287 78.0
0.0 37.0 0.0 55.10363 48.864 141.95893 78.0
0.0 38.0 38.0 88.73886 68.40845 152.61563 410.0
0.0 38.0 0.0 55.10363 48.864 141.95893 410.0
0.0 41.0 41.0 59.82919 126.06247 122.49814 4.0
0.0 41.0 0.0 55.10363 48.864 141.95893 4.0
0.0 42.0 42.0 56.62468 85.24122 144.9551 934.0
0.0 42.0 0.0 55.10363 48.864 141.95893 934.0
0.0 44.0 44.0 70.24602 22.71324 131.33781 632.0
0.0 44.0 0.0 55.10363 48.864 141.95893 632.0
1.0 1.0 1.0 66.24307 89.25312 7.46873 11318.0
1.0 1.0 1.0 66.24307 89.25312 7.46873 11318.0
1.0 5.0 5.0 36.18429 130.05069 82.24697 24.0
1.0 5.0 1.0 66.24307 89.25312 7.46873 24.0
1.0 6.0 6.0 5.48062 84.77968 74.43612 1.0
1.0 6.0 1.0 66.24307 89.25312 7.46873 1.0
1.0 8.0 8.0 108.17721 85.97639 38.68473 1647.0
1.0 8.0 1.0 66.24307 89.25312 7.46873 1647.0
1.0 11.0 11.0 48.54284 14.11118 56.51291 21.0
1.0 11.0 1.0 66.24307 89.25312 7.46873 21.0
1.0 14.0 14.0 128.35562 116.03579 40.31867 52.0
1.0 14.0 1.0 66.24307 89.25312 7.46873 52.0
1.0 19.0 19.0 66.3824 15.81979 45.3471 28.0
1.0 19.0 1.0 66.24307 89.25312 7.46873 28.0
1.0 20.0 20.0 84.99819 53.68737 22.26431 2218.0
1.0 20.0 1.0 66.24307 89.25312 7.46873 2218.0
1.0 21.0 21.0 28.29545 78.10642 19.28858 1338.0
1.0 21.0 1.0 66.24307 89.25312 7.46873 1338.0
1.0 30.0 30.0 88.3847 139.94507 62.75917 352.0
1.0 30.0 1.0 66.24307 89.25312 7.46873 352.0
